username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimiento;rango
Rebeliluminado;2019-11-20 15:00;0;0;"Los alpes del Sumapaz";;;;"1197243238857486336";https://twitter.com/Rebeliluminado/status/1197243238857486336;Tendencia positiva;0.541333260777616
SoyJPBogota;2019-11-20 14:49;0;1;"Ya envie todos los datos que usualmente piden por dm";;;;"1197240565043204096";https://twitter.com/SoyJPBogota/status/1197240565043204096;Muy negativo;0.22745664686027794
PoderAccionSoci;2019-11-20 14:43;3;8;"Ahora quien se aguanta a Fajardo diciendo que si iba a marchar pero fisicamente no pudo mientras tanto el equipo de Claudia Lopez redacta comunicado mencionando que alguien de la bancada verde le representara";;;;"1197239051448918019";https://twitter.com/PoderAccionSoci/status/1197239051448918019;Muy negativo;0.013117988092785457
Liloct;2019-11-20 14:34;0;0;"Clau linda";;;;"1197236675707129856";https://twitter.com/Liloct/status/1197236675707129856;Neutral;0.0
aldecharco;2019-11-20 14:32;0;0;"Mmm ya";;;;"1197236410593488896";https://twitter.com/aldecharco/status/1197236410593488896;Neutral;0.0
Licendafo;2019-11-20 14:20;0;0;"Yo se la respondi";;;;"1197233217830629377";https://twitter.com/Licendafo/status/1197233217830629377;Tendencia negativa;0.4628623620115241
Oscarlix2626gm2;2019-11-20 14:17;0;0;"Cinismo en su maxima expresion Zalamera";;;;"1197232412155138050";https://twitter.com/Oscarlix2626gm2/status/1197232412155138050;Tendencia negativa;0.4172654560873081
paulalag;2019-11-20 14:14;0;0;"Awwww que bellezaaaa todos con alegriaaaa a marcharrr en el pais del nunca jamas NoParamosAvanzamos noalparo";;;# NoParamosAvanzamos# noalparo;"1197231678655217665";https://twitter.com/paulalag/status/1197231678655217665;Muy positivo;0.6642290640561501
nestormartinezt;2019-11-20 14:12;0;0;"Total no se ven ni en las curvas aunque quien sabe si esten detras de esas marchas";;;;"1197231266082541568";https://twitter.com/nestormartinezt/status/1197231266082541568;Tendencia negativa;0.295287059618281
JLAlvarezMD;2019-11-20 13:56;0;0;"Ya hablo Ya hablo Es que estaba de vacaciones";;;;"1197227229752840192";https://twitter.com/JLAlvarezMD/status/1197227229752840192;Muy negativo;0.19547204611353436
wicarni;2019-11-20 13:56;0;0;"Conciliadora con el Uribismo";;;;"1197227167177986052";https://twitter.com/wicarni/status/1197227167177986052;Muy negativo;0.001980699499521909
Js1974Roma;2019-11-20 13:52;0;0;"para todos aquellos q dicen buscar la paz aqui una linda definicion de PAZ El derecho al respeto ajeno es la paz Ojala manana la apliquen TODOS en las marchas pacificas";;@ YolandaRuizCe@ gusgomez1701@ HassNassar@ petrogustavo@ IvanCepedaCast@ ClaudiaLopez;;"1197226348923764737";https://twitter.com/Js1974Roma/status/1197226348923764737;Tendencia negativa;0.351752098931033
psicopolitico__;2019-11-20 13:42;1;0;"Mas vale tarde que nunca";;;;"1197223715878187009";https://twitter.com/psicopolitico__/status/1197223715878187009;Tendencia positiva;0.6307246057769151
Sarahconache28;2019-11-20 13:27;0;0;"Ya sabra de que hablamos viejo";;;;"1197219937284218880";https://twitter.com/Sarahconache28/status/1197219937284218880;Muy negativo;0.11148348937649426
cindydanelly;2019-11-20 13:26;0;0;"y los admiro con gran aprecio me gustaria saber el porque no apoyaron la reforma contra delitos sexuales";;@ AntanasMockus@ ClaudiaLopez;;"1197219756836823040";https://twitter.com/cindydanelly/status/1197219756836823040;Muy negativo;0.007094405301183822
mao_torres18;2019-11-20 13:24;0;0;"No son vandalos sin estudiantes universitarios haciendo valer sus derechos y que recordaran a la educacion superior gratuita de la que habla";;@ ClaudiaLopez;;"1197219073509273602";https://twitter.com/mao_torres18/status/1197219073509273602;Muy negativo;0.1030396039844333
Rebeliluminado;2019-11-20 13:23;0;0;"Claudia alcaldesa 2020 presidenta 2026";;;;"1197218999806894086";https://twitter.com/Rebeliluminado/status/1197218999806894086;Neutral;0.0
Inconciencio;2019-11-20 13:19;0;0;"Pero puede manifestar su inconformidad o no";;;;"1197217819731124227";https://twitter.com/Inconciencio/status/1197217819731124227;Muy negativo;0.005250171570422828
Inconciencio;2019-11-20 13:18;0;1;"Claudia si se ha posicionado como politiquera";;;;"1197217619071373312";https://twitter.com/Inconciencio/status/1197217619071373312;Muy negativo;0.03232045925794919
wimill05;2019-11-20 13:16;0;0;"Lo dicho Luego de 159 000 trinos preguntando por la alcaldesa anticorrupcion que participa en corrupcion sale al fin a hablar sobre un ParoNacional21Nov como si fuera una caminata de la felicidad A los tibios les resbala la vida real son ciudadanos de sillon y tv";;;# ParoNacional21Nov;"1197217132607655936";https://twitter.com/wimill05/status/1197217132607655936;Muy negativo;0.04670734611082378
HHugoAvila;2019-11-20 13:15;0;0;"Claudia Lopez y su prueba mayor contra la corrupcion el metro Via";;@ Las2orillashttps;;"1197216809377775616";https://twitter.com/HHugoAvila/status/1197216809377775616;Muy negativo;0.23965848788751556
SoyJPBogota;2019-11-20 13:11;0;2;"Nuevamente sin energia senores de Por favor solicito su intervencion en el restablecimiento del servicio y los hago responsables por danos que puedan sufrir mis electrodomesticos a causa de la intermitencia del servicio";;@ CodensaEnergia@ Superservicios@ ClaudiaLopez@ DavidRacero;;"1197215897900978182";https://twitter.com/SoyJPBogota/status/1197215897900978182;Muy negativo;0.004436377344482822
lilicatadiaz;2019-11-20 13:00;0;0;"Y que dice Claudia Lopez ese es el punto Van igualitos que Penalosa no han iniciado y ya utilizan el espejo retrovisor";;;;"1197213142624935943";https://twitter.com/lilicatadiaz/status/1197213142624935943;Muy negativo;0.010560439096112347
MariaCo60882739;2019-11-20 13:00;0;1;"Por fin habla";;;;"1197213041550643201";https://twitter.com/MariaCo60882739/status/1197213041550643201;Neutral;0.0
CaracolRadio;2019-11-20 12:54;9;32;"Viral afirmo participar en la protesta";;@ ClaudiaLopez;# Viral;"1197211668046139393";https://twitter.com/CaracolRadio/status/1197211668046139393;Muy negativo;0.05920474941931522
Perroacuadros;2019-11-20 12:54;27;155;"Claudia Lopez se fue a ver ballenas";;;;"1197211616967827456";https://twitter.com/Perroacuadros/status/1197211616967827456;Muy positivo;0.953850876982989
CRISTINADIAZCOU;2019-11-20 12:53;0;0;"Ajajajajajajajaj";;;;"1197211470808915969";https://twitter.com/CRISTINADIAZCOU/status/1197211470808915969;Neutral;0.0
lfrueda;2019-11-20 12:53;0;0;"Muy crack las palabras de en su primera intervencion en la CCI";;@ ClaudiaLopez;;"1197211255213363201";https://twitter.com/lfrueda/status/1197211255213363201;Tendencia positiva;0.5293230072584314
palus04;2019-11-20 12:52;0;0;"Que diferente es escuchar a algn preparado Pq esas declaraciones hoy de penaloser Dan tristeza";;;;"1197211116239241217";https://twitter.com/palus04/status/1197211116239241217;Muy negativo;0.048220536955246876
soyperrorabioso;2019-11-20 12:52;0;0;"Este 21N tod al PARO NACIONAL POR LA DIGNIDAD DEL PUEBLO COLOMBIANO IVAN Y SUS BANG BANG SE VAN SE VAN SE VAN VAN VAN";;;;"1197211115463286784";https://twitter.com/soyperrorabioso/status/1197211115463286784;Neutral;0.0
wjespitia;2019-11-20 12:48;0;0;"La critique y me pregunte donde estaba pero asi mismo le reconozco que haya salido en un video a apoyar la marcha";;;;"1197210021668495361";https://twitter.com/wjespitia/status/1197210021668495361;Muy negativo;0.0669255462196337
Inconciencio;2019-11-20 12:42;0;0;"Y por eso no se puede pronunciar";;;;"1197208681210949636";https://twitter.com/Inconciencio/status/1197208681210949636;Muy negativo;0.01732851181553475
Sarahconache28;2019-11-20 12:40;0;0;"Kit de Paro Capucha Brazalete del M 19 Una docena de papas bomba Fosforos 2 paginas de la Biblia para envolver marihuana Foto de Ivan Cepeda Dummy de con su chaqueta de la buena suerte No banarse";;@ GustavoBolivar@ petrogustavo@ ClaudiaLopez@ angelamrobledo;;"1197208210844930048";https://twitter.com/Sarahconache28/status/1197208210844930048;Muy negativo;0.1723332769779204
ousechee;2019-11-20 12:35;0;0;"Que bueno que aparece pongase mosca que en su cuidad estan pasando cosas grandes y sumerce debe estar ahi la cuidad la necesita sobre todo para que no permita el abuso de la policia";;;;"1197206740154159105";https://twitter.com/ousechee/status/1197206740154159105;Muy negativo;0.06273266991512486
juan_alies;2019-11-20 12:34;2;4;"Bueno mejor tarde que nunca pero a esto le falto coraje verraquera enjundia brios fuerza esa no es la Claudia que hemos conocido";;@ ClaudiaLopez;;"1197206599057780742";https://twitter.com/juan_alies/status/1197206599057780742;Muy positivo;0.8600382331523262
marcuscaceres;2019-11-20 12:32;0;0;"Hasta que le toco";;;;"1197205984567087107";https://twitter.com/marcuscaceres/status/1197205984567087107;Muy positivo;0.701317794553687
yulianrolofc;2019-11-20 12:29;0;0;"Uribistas por el culo ladrones sicarios y paracos las ratas que se quedan con el dinero del pueblo y viven a costilla del pueblo";;;;"1197205442134466560";https://twitter.com/yulianrolofc/status/1197205442134466560;Muy negativo;0.0003643612023522728
Goronzales55555;2019-11-20 12:24;0;0;"Y mientras tanto Bogota amanece paramilitarizada Cobardes Traidores";;;;"1197204107502768128";https://twitter.com/Goronzales55555/status/1197204107502768128;Muy negativo;0.014463025356060298
yulianrolofc;2019-11-20 12:24;0;0;"Doc un punto aparte en el tema podria por favor en su administracion volver a contemplar los alumbrados navidenos en todos los parques del D C por favor se lo agradeceria muchisimo de todo corazon";;@ ClaudiaLopez;;"1197204084366987272";https://twitter.com/yulianrolofc/status/1197204084366987272;Muy positivo;0.8840081219542062
alba_william;2019-11-20 12:21;0;0;"Podemos hacer la proxima marcha un mes despues de la posesion de Claudia Lopez La misma que dijo que la consulta anticorrupcuon no era plataforma de lanzamiento a la alcaldia";;;;"1197203367510061058";https://twitter.com/alba_william/status/1197203367510061058;Muy negativo;0.14826907775834103
Goronzales55555;2019-11-20 12:21;0;0;"viendo ballenas mientras la narcodictadura militariza Bta alcaldesa";;;;"1197203261692006401";https://twitter.com/Goronzales55555/status/1197203261692006401;Muy negativo;0.04086587171278049
yosoymioo;2019-11-20 12:17;2;2;"No estoy de acuerdo ni en desacuerdo";;;;"1197202428057260032";https://twitter.com/yosoymioo/status/1197202428057260032;Muy negativo;0.08979537688099005
JairRui0218;2019-11-20 12:17;1;2;"Si ven que las convicciones de y estan condicionadas por intereses";;@ sergio_fajardo@ ClaudiaLopez;;"1197202348763942912";https://twitter.com/JairRui0218/status/1197202348763942912;Muy negativo;0.1744247448720756
camaradelainfra;2019-11-20 12:15;3;9;"Bogota necesita tener su propia agencia de infraestructura distrital que se encargue de estructurar y ejecutar APP s en el Distrito en el 16CongresoInfra";;@ ClaudiaLopez;# 16CongresoInfrapic;"1197201709409472512";https://twitter.com/camaradelainfra/status/1197201709409472512;Muy negativo;0.06181378252619733
camaradelainfra;2019-11-20 12:13;0;2;"Los mandatos de la consulta anticorrupcion se haran cumplir en Bogota con o sin ley en el 16CongresoInfra";;@ ClaudiaLopez;# 16CongresoInfrapic;"1197201217765675008";https://twitter.com/camaradelainfra/status/1197201217765675008;Muy negativo;0.03559903667556635
JJavierOrdonez;2019-11-20 12:10;0;0;"Para los impacientes ahy tiene su apoyo";;;;"1197200604785004544";https://twitter.com/JJavierOrdonez/status/1197200604785004544;Tendencia negativa;0.41262055815826243
marinho77777;2019-11-20 12:06;0;0;"Que pereza y pensar que salimos de penalosa 2a parte para entrar a penalosa parte 2 1 2";;;;"1197199434184040453";https://twitter.com/marinho77777/status/1197199434184040453;Muy negativo;0.11810323548688194
ValoraAnalitik;2019-11-20 11:57;1;3;"La mandataria electa Claudia Lopez dijo que la capital del pais tiene una situacion financiera estable y que se buscaran nuevas fuentes de financiamiento 16CongresoInfra";;;# 16CongresoInfrahttps;"1197197332506382336";https://twitter.com/ValoraAnalitik/status/1197197332506382336;Muy negativo;0.16354413413938879
Inconciencio;2019-11-20 11:54;0;1;"Si usted no ha visto los recientes abusos de la policia y el ejercito o osted es estupido O es estupido";;;;"1197196487123513346";https://twitter.com/Inconciencio/status/1197196487123513346;Muy negativo;0.03908433912079486
miralmei;2019-11-20 11:54;0;0;"Hablo La Tibieza del Oriente";;;;"1197196438448615430";https://twitter.com/miralmei/status/1197196438448615430;Muy negativo;0.11208002548214564
Inconciencio;2019-11-20 11:53;0;0;"Me asusta mas su ortografia";;;;"1197196215013781504";https://twitter.com/Inconciencio/status/1197196215013781504;Neutral;0.0
Inconciencio;2019-11-20 11:52;0;0;"Pero estarian crucificado a Petro si no se hubiera pronunciado Estos verdes";;;;"1197195952869785602";https://twitter.com/Inconciencio/status/1197195952869785602;Muy negativo;0.020026089565402812
Inconciencio;2019-11-20 11:51;0;2;"O por que no se ha posesionado no puede hablar Imbecil";;;;"1197195682387517442";https://twitter.com/Inconciencio/status/1197195682387517442;Neutral;0.0
alekos0318;2019-11-20 11:50;0;0;"Mi unico comentario es el de";;@ MaTere_Mendozapic;;"1197195585209720841";https://twitter.com/alekos0318/status/1197195585209720841;Muy positivo;0.7566733279635108
Inconciencio;2019-11-20 11:48;0;0;"Mas bruto e ignorante usted Penalosa ya se va Y ella que queda no dice nada";;;;"1197195130228355073";https://twitter.com/Inconciencio/status/1197195130228355073;Muy negativo;0.052137674170213984
Colombia100000;2019-11-20 11:33;0;0;"Hay que trabajar en una ley que de oportunidades a las personas que no tenemos experiencia en y o x trabajo muchas personas tenemos el conocimiento pero no se acredita la experiencia Por obvios razones como le van a exigir aun profesional recien graduado una experiencia de 5 ano";;;;"1197191356726284288";https://twitter.com/Colombia100000/status/1197191356726284288;Muy negativo;0.016948552981340435
jaimegarzon3;2019-11-20 11:27;0;0;"Y asi es totalmente entibiada";;;;"1197189749053820929";https://twitter.com/jaimegarzon3/status/1197189749053820929;Muy positivo;0.9176087613068898
Chriss_Morgan;2019-11-20 11:24;0;0;"Excelentes palabras senora alcaldesa definitivamente se nota que he apoyado a la propuesta mas sensata manana nos vemos en las calles";;;;"1197189032335347712";https://twitter.com/Chriss_Morgan/status/1197189032335347712;Muy positivo;0.7510846439566518
jackierch;2019-11-20 11:22;0;1;"OREMOS COLOMBIA";;@ UnidosxlaVidaCo@ IvanDuque@ mluciaramirez@ CarlosHolmesTru@ AlvaroUribeVel@ ICBFColombia@ MinSaludCol@ SenadoGovCo@ ComisionPrimera@ CamaraColombia@ CConstitucional@ ClaudiaLopez@ NoticiasRCN@ NoticiasCaracol@ WRadioColombia;# OREMOS# COLOMBIA;"1197188525944377346";https://twitter.com/jackierch/status/1197188525944377346;Neutral;0.0
jackierch;2019-11-20 11:22;0;1;"OREMOS COLOMBIA";;@ UnidosxlaVidaCo@ IvanDuque@ mluciaramirez@ CarlosHolmesTru@ AlvaroUribeVel@ ICBFColombia@ MinSaludCol@ SenadoGovCo@ ComisionPrimera@ CamaraColombia@ CConstitucional@ ClaudiaLopez@ NoticiasRCN@ NoticiasCaracol@ WRadioColombia;# OREMOS# COLOMBIA;"1197188515538382848";https://twitter.com/jackierch/status/1197188515538382848;Neutral;0.0
sarcasticfanta2;2019-11-20 11:17;0;0;"Ve a la pgna de esta a un click no tienes q salir a mojarte";;@ ClaudiaLopez;;"1197187312473575427";https://twitter.com/sarcasticfanta2/status/1197187312473575427;Tendencia negativa;0.32626830811348656
RedMasNoticias;2019-11-20 11:17;16;46;"Video No hay nada que temer no hay razon para tanto miedo y prevencion es una marcha legitima Un gobierno democratico no le puede tener temor a sus ciudadanos Mensaje de la alcaldesa electa de Bogota sobre el 21NOV MarchasPacificas";;@ ClaudiaLopez@ GiovanniCelisS;# Video# Bogota# 21NOV# MarchasPacificaspic;"1197187231053762560";https://twitter.com/RedMasNoticias/status/1197187231053762560;Muy negativo;0.007149540825959569
sarcasticfanta2;2019-11-20 11:08;0;0;"Ya se pronuncio deje el show q no hay tarima";;;;"1197184830301200385";https://twitter.com/sarcasticfanta2/status/1197184830301200385;Muy positivo;0.8185160293665256
servicon10;2019-11-20 11:06;0;0;"El Sr Gustavo Petro sufre de amnesia selectiva Esto sucedio cuando el paro agrario contra el gobierno de su aliado JMSantos G Petro era Alcalde de Bogota y pidio militarizar la ciudad Hoy critica a E Penaloza y a la muda de Claudia Lopez";;;;"1197184392621445127";https://twitter.com/servicon10/status/1197184392621445127;Muy negativo;0.02591944666326171
amnesia4_;2019-11-20 11:06;0;1;"Puedo notarlo aunque no pensaba que el mundo fuera a cambiar por un video de al menos no por ese video";;@ ClaudiaLopez;;"1197184349873065984";https://twitter.com/amnesia4_/status/1197184349873065984;Muy negativo;0.06359932212726115
oscarfierroa;2019-11-20 11:03;2;4;"Estos patrullajes no deberian ser solo por las marchas deben ser por toda Bogota y a todas horas la delincuencia esta de fiesta en Bogota";;@ Bogota@ ClaudiaLopez;;"1197183771059130368";https://twitter.com/oscarfierroa/status/1197183771059130368;Muy negativo;0.23176613900400925
amnesia4_;2019-11-20 11:02;0;0;"mira que si tenia tiempo para expresarse respecto a la movilizacion del 21";;@ NataliaDeLaV@ ClaudiaLopez;;"1197183530897432576";https://twitter.com/amnesia4_/status/1197183530897432576;Tendencia positiva;0.5252574222069197
SJCA91;2019-11-20 11:01;0;0;"Santo Jesus";;;;"1197183176210370561";https://twitter.com/SJCA91/status/1197183176210370561;Tendencia positiva;0.5949416531733029
camaradelainfra;2019-11-20 11:00;0;0;"Siga por aqui el panel de los alcaldes electos en el 16CongresoInfra";;;# 16CongresoInfra;"1197183014620606464";https://twitter.com/camaradelainfra/status/1197183014620606464;Muy negativo;0.027200145480609478
diferoh;2019-11-20 11:00;0;0;"Donde nos vemos doctora";;;;"1197182912401223684";https://twitter.com/diferoh/status/1197182912401223684;Neutral;0.0
rbastidaso;2019-11-20 10:58;0;0;"Me gusta esa actitud Exitos";;;;"1197182511014711296";https://twitter.com/rbastidaso/status/1197182511014711296;Neutral;0.0
SJCA91;2019-11-20 10:58;0;1;"La idea es pelear contra el gobierno no entre nosotros mismos por favor";;;;"1197182328759566344";https://twitter.com/SJCA91/status/1197182328759566344;Muy negativo;0.07220296765339947
JackieRCol;2019-11-20 10:58;0;0;"oro y espero que cuando sea la Alcalde en propiedad siga siendo este su tono y tino Celebro la templanza que demuestra Exitos y fe por Colombia";;@ ClaudiaLopez;# Alcalde# templanza# Colombia;"1197182325865537536";https://twitter.com/JackieRCol/status/1197182325865537536;Tendencia positiva;0.5750789812794427
amnesia4_;2019-11-20 10:57;0;0;"Jajajajaja Cuanta verdad";;;;"1197182211566514176";https://twitter.com/amnesia4_/status/1197182211566514176;Neutral;0.0
cgmalagons7;2019-11-20 10:52;0;0;"Por fin te pronunciaste pense que seguias el ejemplo de tu amigo Fajardo me alegra que no sea asi";;;;"1197180938238791681";https://twitter.com/cgmalagons7/status/1197180938238791681;Muy negativo;0.06386414856766034
soylector1997;2019-11-20 10:52;0;0;"Esta combinacion de Petro y barras bravas nada bueno se puede esperar estan cumpliendo la ley de velar por la seguridad de mayoria de colombianos";;@ FuerzasMilCol;;"1197180833871912961";https://twitter.com/soylector1997/status/1197180833871912961;Muy negativo;0.01148027057313514
viajelunar;2019-11-20 10:51;0;2;"En Bogota se dejaron meter la mentira total de Claudia Lopez es triste ver como se saltan los evidentes nexos su sed de poder que sera lo mismo de lo mismo";;;;"1197180577792905217";https://twitter.com/viajelunar/status/1197180577792905217;Muy negativo;0.03395207151353885
NIDEARVC;2019-11-20 10:49;0;0;"No vote por Claudia pero me parece muy bien su pronunciamiento de apoyar el paro";;;;"1197180233943830529";https://twitter.com/NIDEARVC/status/1197180233943830529;Tendencia positiva;0.5387368214867203
oscarcolombia28;2019-11-20 10:48;0;0;"Jajaja ya era hora de que apareciera Lo hizo mas por presion Pero bueno amanecera y veremos";;;;"1197179981908058113";https://twitter.com/oscarcolombia28/status/1197179981908058113;Muy negativo;0.07931611335570135
NatCurrea;2019-11-20 10:48;0;0;"Estaba esperando el mensaje de mi Alcaldesa y valio la pena la espera E S P E C T A C U L A R";;@ ClaudiaLopez;;"1197179943576358918";https://twitter.com/NatCurrea/status/1197179943576358918;Tendencia negativa;0.2677304661645039
mariaavianav;2019-11-20 10:45;0;0;"Mi presidenta";;;;"1197179123837353984";https://twitter.com/mariaavianav/status/1197179123837353984;Neutral;0.0
JairoChaparroV1;2019-11-20 10:45;0;0;"Muy muy bien";;;;"1197179090522034176";https://twitter.com/JairoChaparroV1/status/1197179090522034176;Muy positivo;0.8452581246996584
P_Camargo_R;2019-11-20 10:44;0;0;"Pero esperamos que usted como alcalde elects si ve que estan destruyendose algun bien comun o privado denuncie y no se quede callada como en la marcha anterior";;;;"1197178848514887682";https://twitter.com/P_Camargo_R/status/1197178848514887682;Muy negativo;0.005934223174666888
NatCurrea;2019-11-20 10:42;0;3;"Te estaba esperando y valio la pena la espera Que espectaculo de mensaje";;;;"1197178485569138689";https://twitter.com/NatCurrea/status/1197178485569138689;Muy positivo;0.7070577289115936
IsaSierra_;2019-11-20 10:40;2;10;"Muchas gracias querida No olvide que confiamos en usted";;@ ClaudiaLopez;;"1197177900614782977";https://twitter.com/IsaSierra_/status/1197177900614782977;Muy negativo;0.08987749740582567
FrancoUsaquen;2019-11-20 10:34;0;1;"Un saludo muy especial a la faccion progrenazista de la que casi ponen a Galan y por estos dias andan mas pendientes de lo que twittea Claudia en vez de estar pendientes del Twitter de su jefe Ustedes saben quienes son";;@ ColombiaHumana_;;"1197176403093012480";https://twitter.com/FrancoUsaquen/status/1197176403093012480;Tendencia positiva;0.5916100089662213
MinervaExtreme;2019-11-20 10:33;0;0;"Hay Cielito si no jodes por una cosa jodes por otra y si le hacen caso tambien jodes Yo no podria vivir asi";;;;"1197176029405753345";https://twitter.com/MinervaExtreme/status/1197176029405753345;Muy negativo;0.0018225127559346659
sonataopso;2019-11-20 10:27;1;4;"Gracias era lo que habia venido a ver No decepcionan mis petristes";;;;"1197174685982695424";https://twitter.com/sonataopso/status/1197174685982695424;Muy positivo;0.7629281909018945
David_Millan_O;2019-11-20 10:21;0;0;"Este mensaje me gusto No es solo el tono es el contenido";;;;"1197173028997750784";https://twitter.com/David_Millan_O/status/1197173028997750784;Tendencia negativa;0.3226596523177338
TatanSanabria;2019-11-20 10:16;0;0;"Que grande Claudia";;;;"1197171934523482119";https://twitter.com/TatanSanabria/status/1197171934523482119;Neutral;0.0
JoseGarciaPinil;2019-11-20 10:14;0;0;"En realidad si al General Rojas Pinilla no se lo derroco con militares propiamente";;;;"1197171426933059584";https://twitter.com/JoseGarciaPinil/status/1197171426933059584;Tendencia positiva;0.5034961434608229
cezmx;2019-11-20 10:09;0;0;"Por fin aparecio No que apoyan las demostraciones democraticas No que deben apoyar a los maestros y estudiantes";;;;"1197170116330434561";https://twitter.com/cezmx/status/1197170116330434561;Muy negativo;0.03001863198987702
