username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimiento;rango
CarlosFGalan;2019-10-31 17:35;316;1968;"Estamos abriendo el camino para hacer politica de una manera distinta La sinceridad la transparencia y el liderazgo positivo seran las guias para transformar la vida de las personas Esta eleccion es el primer gran paso de lo que viene";;;;"1190034534257086464";https://twitter.com/CarlosFGalan/status/1190034534257086464;Muy positivo;0.7195744095823475
CarlosFGalan;2019-10-30 19:41;1337;15141;"Acabo de recibir la visita de la alcaldesa El compromiso sera mantener un dialogo permanente franco y constructivo desde el Concejo por el bien de la ciudad Asi mismo dejamos nuestro programa de Gobierno a disposicion de su equipo de trabajo";;@ ClaudiaLopez;;"1189703969133731840";https://twitter.com/CarlosFGalan/status/1189703969133731840;Tendencia negativa;0.4439802861861595
CarlosFGalan;2019-10-29 19:13;38;274;"Alejandro gracias hermano Jovenes como Ud son los que necesitamos que se metan a cambiar la politica Pocos conocen Bogota como Ud y pocos tienen tanto futuro en lo publico como Ud Sigamos trabajando por este sueno";;;;"1189334360996089858";https://twitter.com/CarlosFGalan/status/1189334360996089858;Muy negativo;0.20768720447411204
CarlosFGalan;2019-10-29 07:25;256;2722;"Como dijo Lincoln tras una de sus derrotas Hay que tener fe y esperar un predominio de nuestros ideales y vivir con nuestros suenos agarrados al corazon para amanecer cantandolos Gracias y uds son pilares de lo que hicimos y de lo que vamos a hacer";;@ juanpablorocha@ JuanAbelG;;"1189156327962095617";https://twitter.com/CarlosFGalan/status/1189156327962095617;Tendencia positiva;0.5034214084632296
CarlosFGalan;2019-10-28 07:07;2455;28543;"Es un honor para mi aceptar la curul del Concejo de Bogota Por ese millon de votantes por amor y respeto a la ciudad y como un primer paso para consolidar el proyecto independiente de Bogota para la gente";;;;"1188789414123753472";https://twitter.com/CarlosFGalan/status/1188789414123753472;Muy negativo;0.06205379049119204
CarlosFGalan;2019-10-27 18:32;1496;14705;"Nuestra derrota electoral tambien es un triunfo moral No podemos sentir tristeza hoy nace Bogota Para La Gente sin partidos sin expresidentes un millon de personas que debemos honrar y celebrar";;;;"1188599471803899904";https://twitter.com/CarlosFGalan/status/1188599471803899904;Muy negativo;0.12712365305924936
CarlosFGalan;2019-10-27 15:02;106;1258;"Listo el voto No deja de ser raro ver la cara de uno en un tarjeton Queda una hora salgan a votar";;;;"1188546504841146370";https://twitter.com/CarlosFGalan/status/1188546504841146370;Muy negativo;0.04691559327513521
CarlosFGalan;2019-10-27 13:46;67;528;"Angela tu apoyo ha sido clave en este proceso Muchas gracias por hacer parte de este proyecto Gracias";;;;"1188527404123336704";https://twitter.com/CarlosFGalan/status/1188527404123336704;Tendencia positiva;0.5225337976291372
CarlosFGalan;2019-10-27 12:57;56;900;"Todos en la Galanmovil BogotaParaLaGente";;;# BogotaParaLaGentepic;"1188515141152919552";https://twitter.com/CarlosFGalan/status/1188515141152919552;Muy negativo;0.16063435029234066
CarlosFGalan;2019-10-27 12:27;10;69;"Muchas gracias por ese apoyo Un fuerte abrazo";;;;"1188507522413580288";https://twitter.com/CarlosFGalan/status/1188507522413580288;Muy positivo;0.6580253846976319
CarlosFGalan;2019-10-27 12:16;5;34;"Buenisimo Gracias gracias gracias";;;;"1188504640746340354";https://twitter.com/CarlosFGalan/status/1188504640746340354;Muy positivo;0.7784512516672455
CarlosFGalan;2019-10-27 12:14;6;38;"Que felicidad Hernan Muchas gracias";;;;"1188504363989438464";https://twitter.com/CarlosFGalan/status/1188504363989438464;Tendencia positiva;0.5722236412664654
CarlosFGalan;2019-10-27 12:14;6;58;"Muchas gracias Un abrazo";;;;"1188504212327620610";https://twitter.com/CarlosFGalan/status/1188504212327620610;Tendencia positiva;0.6162475813338234
CarlosFGalan;2019-10-27 12:12;16;115;"Muchas gracias Constantino Las cachuchas mejor guardarlas Les mando un fuerte abrazo";;;;"1188503861453041664";https://twitter.com/CarlosFGalan/status/1188503861453041664;Muy negativo;0.1653580415400467
CarlosFGalan;2019-10-27 12:10;5;86;"Cumpliremos Muchas gracias por el voto";;;;"1188503121510699008";https://twitter.com/CarlosFGalan/status/1188503121510699008;Muy positivo;0.8751594472492511
CarlosFGalan;2019-10-27 11:06;6;53;"Hermosa Muchas gracias Daniel Un fuerte abrazo";;;;"1188487103019126787";https://twitter.com/CarlosFGalan/status/1188487103019126787;Muy positivo;0.8345411758402965
CarlosFGalan;2019-10-27 10:54;0;2;"Paola fundamental tu trabajo Lidiar con la agenda no era dificil era titanico Te mando un fuerte abrazo";;;;"1188484224346656768";https://twitter.com/CarlosFGalan/status/1188484224346656768;Muy positivo;0.6750385714505287
CarlosFGalan;2019-10-27 10:51;24;210;"El gran Miguel Gracias hermano que trabajo tan bien hecho durante esta campana No habia tenido chance de exaltar su trabajo Muchas gracias";;;;"1188483438971629568";https://twitter.com/CarlosFGalan/status/1188483438971629568;Muy negativo;0.17795703403780028
CarlosFGalan;2019-10-27 09:51;38;155;"Muchas gracias no te vamos a defraudar Un fuerte abrazo";;;;"1188468352043409408";https://twitter.com/CarlosFGalan/status/1188468352043409408;Muy positivo;0.7545790765638274
CarlosFGalan;2019-10-27 08:52;11;70;"Mandele un abrazo a los que se vaya encontrando de mi parte Saludos Diego";;;;"1188453451946233861";https://twitter.com/CarlosFGalan/status/1188453451946233861;Muy positivo;0.8089933932916844
CarlosFGalan;2019-10-27 08:50;8;42;"Muchas gracias Pedro";;;;"1188452986168717312";https://twitter.com/CarlosFGalan/status/1188452986168717312;Tendencia positiva;0.5685346824033056
CarlosFGalan;2019-10-27 08:49;28;212;"Y todos me dicen Galanchis en su nucleo familiar jaja Mandeles un abrazo a todos y agradezcales de mi parte Hernan";;;;"1188452659856072705";https://twitter.com/CarlosFGalan/status/1188452659856072705;Tendencia negativa;0.37767891530047387
CarlosFGalan;2019-10-27 08:40;11;56;"Saludos a su casa digales que les agradezco profundamente la confianza que han depositado en mi y en el equipo de BogotaParaLaGente";;;# BogotaParaLaGentehttps;"1188450337100849154";https://twitter.com/CarlosFGalan/status/1188450337100849154;Tendencia negativa;0.2811180607374923
CarlosFGalan;2019-10-27 08:39;7;27;"Muy agradecido con su voto Saludos";;;;"1188450059337244675";https://twitter.com/CarlosFGalan/status/1188450059337244675;Muy negativo;0.21491264196172263
CarlosFGalan;2019-10-27 08:38;6;24;"Gracias Paola Un fuerte abrazo";;;;"1188449895092539392";https://twitter.com/CarlosFGalan/status/1188449895092539392;Tendencia negativa;0.49786436208186086
CarlosFGalan;2019-10-27 08:37;17;69;"Elizabeth muchisimas gracias por tu tiempo por todos los videos en los que nos apoyaste reconozco tu labor en la campana y la importancia de lo que haces Un fuerte abrazo";;;;"1188449766524493824";https://twitter.com/CarlosFGalan/status/1188449766524493824;Muy positivo;0.7099587103159373
CarlosFGalan;2019-10-27 08:30;6;55;"Gracia Alfonso Sin triunfalismo hay que salir a votar Saludos";;;;"1188447988173201410";https://twitter.com/CarlosFGalan/status/1188447988173201410;Tendencia negativa;0.33038469489748684
CarlosFGalan;2019-10-27 08:30;6;33;"Muchas gracias por ese voto Saludos a sus otros candidatos";;;;"1188447781683449857";https://twitter.com/CarlosFGalan/status/1188447781683449857;Muy negativo;0.10745991260817268
CarlosFGalan;2019-10-27 08:28;7;34;"Un fuerte abrazo Gracias por el apoyo";;;;"1188447473305636869";https://twitter.com/CarlosFGalan/status/1188447473305636869;Muy positivo;0.6537126412993003
CarlosFGalan;2019-10-27 08:28;6;38;"Te lo agradezco mucho Gracias Ingrid";;;;"1188447338982981632";https://twitter.com/CarlosFGalan/status/1188447338982981632;Tendencia positiva;0.5482981695947824
CarlosFGalan;2019-10-27 07:53;19;68;"Muchas gracias Camilo por su valoracion Buenos sus analisis siempre Un abrazo";;;;"1188438460471955457";https://twitter.com/CarlosFGalan/status/1188438460471955457;Tendencia positiva;0.5824013858179738
CarlosFGalan;2019-10-27 07:42;21;55;"Muchas gracias Daniel por confiar en nuestra propuesta Saludos";;;;"1188435695083372549";https://twitter.com/CarlosFGalan/status/1188435695083372549;Muy positivo;0.7109867797033224
CarlosFGalan;2019-10-27 07:35;10;86;"A ti Sonia gracias sobre todo por el dia que me acompanaste a las sedes de los otros candidatos Te mando un abrazo grande gracias por estar siempre pendiente de todo";;;;"1188434026874494976";https://twitter.com/CarlosFGalan/status/1188434026874494976;Tendencia negativa;0.44389673577593725
CarlosFGalan;2019-10-27 07:10;26;94;"Jajajaj muchas gracias Gustavinchis Es el dia";;;;"1188427749687513088";https://twitter.com/CarlosFGalan/status/1188427749687513088;Tendencia negativa;0.308687967461991
CarlosFGalan;2019-10-27 07:09;472;3764;"Bueno llego el dia Dormimos poco se sienten nervios mucha felicidad tambien Esto es emocionante Salgan a votar temprano no lo dejen para ultima hora Un abrazo para todos cerremos como toca estos meses intensos de campana BogotaParaLaGente";;;# BogotaParaLaGentepic;"1188427475027742720";https://twitter.com/CarlosFGalan/status/1188427475027742720;Muy positivo;0.7269539795041482
CarlosFGalan;2019-10-27 06:58;97;516;"Les recuerdo a los que nos apoyan que hoy no se puede distribuir material publicitario ni portar simbolos alusivos a la campana Dejo el link del decreto para los que quieran consultar mas informacion";;;;"1188424737581608965";https://twitter.com/CarlosFGalan/status/1188424737581608965;Muy negativo;0.08500071463824078
CarlosFGalan;2019-10-26 22:51;0;2;"Gracias";;;;"1188302065673609216";https://twitter.com/CarlosFGalan/status/1188302065673609216;Tendencia negativa;0.441790940003079
CarlosFGalan;2019-10-26 22:48;0;5;"jaja Es cierto";;;;"1188301330533752832";https://twitter.com/CarlosFGalan/status/1188301330533752832;Muy negativo;0.233189405867417
CarlosFGalan;2019-10-26 22:43;216;2811;"Bueno intentare dormir que manana sera un dia movido y especial Por favor salgan a votar es la mejor manera de exigir Les mando un fuerte abrazo";;;;"1188300143424135168";https://twitter.com/CarlosFGalan/status/1188300143424135168;Muy negativo;0.22924266709907437
CarlosFGalan;2019-10-26 22:35;56;475;"Con su permiso replico su comentario Joan no vota por nosotros pero es generoso con nuestro trabajo Es clara su preferencia pero le desea suerte a todos Podemos ser mas de esto en la politica Un fuerte abrazo mucha suerte tambien para ustedes";;;;"1188298147572961280";https://twitter.com/CarlosFGalan/status/1188298147572961280;Tendencia positiva;0.510423520157282
CarlosFGalan;2019-10-26 22:28;122;527;"Antes de dormir";;;;"1188296465631862786";https://twitter.com/CarlosFGalan/status/1188296465631862786;Neutral;0.0
CarlosFGalan;2019-10-26 22:22;4;23;"Gracias";;;;"1188294814628040704";https://twitter.com/CarlosFGalan/status/1188294814628040704;Tendencia negativa;0.441790940003079
CarlosFGalan;2019-10-26 22:14;136;1317;"Meses de trabajo se resuelven manana en tan solo 8 horas Estoy orgulloso de la campana que hicimos Estoy orgulloso del equipo que conformamos Estoy orgulloso hasta de los momentos dificiles que superamos Terminar una campana tiene su parte nostalgica";;;;"1188292918764822528";https://twitter.com/CarlosFGalan/status/1188292918764822528;Tendencia negativa;0.26187100699823146
CarlosFGalan;2019-10-26 22:05;21;116;"Gracias nos sentimos tranquilos con algo de nervios pero tranquilos de haber hecho la campana que hicimos Esto es emocionante la democracia es emocionante";;;;"1188290697700528128";https://twitter.com/CarlosFGalan/status/1188290697700528128;Muy positivo;0.894654014776642
CarlosFGalan;2019-10-26 22:03;34;174;"La vamos a sacar del estadio pero un alcalde no puede solo necesito de ustedes para que abramos ese camino Gracias por el apoyo";;;;"1188289983515451393";https://twitter.com/CarlosFGalan/status/1188289983515451393;Tendencia negativa;0.45914200319527476
CarlosFGalan;2019-10-26 22:01;5;41;"Muchas gracias Andres gracias por confiar en nuestra propuesta Un abrazo";;;;"1188289514151858177";https://twitter.com/CarlosFGalan/status/1188289514151858177;Muy positivo;0.8538483598513616
CarlosFGalan;2019-10-26 21:56;2;16;"Esas responsabilidades superiores las asume";;@ lunadavid;;"1188288444453273601";https://twitter.com/CarlosFGalan/status/1188288444453273601;Tendencia negativa;0.34075784463187114
CarlosFGalan;2019-10-26 21:54;6;41;"Muchas gracias Camilo Asumo la responsabilidad de tener su voto";;;;"1188287873017171970";https://twitter.com/CarlosFGalan/status/1188287873017171970;Tendencia negativa;0.4211561892983226
CarlosFGalan;2019-10-26 21:36;17;90;"Trabajaremos duro para no hacerlo honraremos su voto Jairo Abrazo";;;;"1188283214063898624";https://twitter.com/CarlosFGalan/status/1188283214063898624;Neutral;0.0
CarlosFGalan;2019-10-26 21:25;4;32;"Le agradezco mucho Juan David";;;;"1188280498344419328";https://twitter.com/CarlosFGalan/status/1188280498344419328;Tendencia positiva;0.6262353274538246
CarlosFGalan;2019-10-26 21:21;11;50;"Gracia Marcela Ya estamos a pocas horas Manana a votar";;;;"1188279539983638528";https://twitter.com/CarlosFGalan/status/1188279539983638528;Tendencia negativa;0.4269889572662714
CarlosFGalan;2019-10-26 21:05;85;439;"Cerramos en Centro Mayor Gran Estacion y Unicentro Estoy feliz y conmovido Gracias a todos a los colaboradores a la gente y a mi familia Los bogotanos queremos reconciliacion queremos sentirnos parte de una ciudad admirada queremos vivir sin miedo BogotaParaLaGente";;;# BogotaParaLaGentepic;"1188275554086207488";https://twitter.com/CarlosFGalan/status/1188275554086207488;Muy positivo;0.939458592926893
CarlosFGalan;2019-10-26 19:56;31;139;"Un abrazo Estamos a pocas horas Tenemos que salir temprano a votar";;;;"1188258211436093440";https://twitter.com/CarlosFGalan/status/1188258211436093440;Muy positivo;0.7042385334023208
CarlosFGalan;2019-10-26 19:51;30;113;"Andres yo estoy impresionado por su capacidad de resolver chicharrones y siempre estar de buen genio Muchas gracias hermano por estos meses";;;;"1188256776866750464";https://twitter.com/CarlosFGalan/status/1188256776866750464;Muy positivo;0.7716012935385455
CarlosFGalan;2019-10-26 17:43;50;277;"Le agradezco enormemente Roberto Superar la polarizacion politica es un tema de fondo para nuestra ciudad Un fuerte abrazo";;;;"1188224713501429761";https://twitter.com/CarlosFGalan/status/1188224713501429761;Muy positivo;0.7679630809162171
CarlosFGalan;2019-10-26 17:12;24;85;"Gracias Mauricio Manana a votar temprano";;;;"1188216794269532160";https://twitter.com/CarlosFGalan/status/1188216794269532160;Tendencia positiva;0.5836773217944295
CarlosFGalan;2019-10-26 16:49;7;43;"Muchas gracias recibo su apoyo con la misma alegria como si fuera de Bogota Un abrazo";;;;"1188211162409816069";https://twitter.com/CarlosFGalan/status/1188211162409816069;Muy positivo;0.7488301629769183
CarlosFGalan;2019-10-26 16:47;27;92;"Muchas gracias Yerly por el apoyo que nos estan dando Abrazo grande";;;;"1188210689564971008";https://twitter.com/CarlosFGalan/status/1188210689564971008;Tendencia positiva;0.6163390701180441
CarlosFGalan;2019-10-26 16:13;7;26;"Muchas gracias Un abrazo";;;;"1188202077345988608";https://twitter.com/CarlosFGalan/status/1188202077345988608;Tendencia positiva;0.6162475813338234
CarlosFGalan;2019-10-26 15:03;19;74;"Muchas gracias Gonzalo Agradezco el apoyo y el conocimiento que le ha dado a nuestra campana Un fuerte abrazo";;;;"1188184414402027524";https://twitter.com/CarlosFGalan/status/1188184414402027524;Tendencia positiva;0.5449486144179815
CarlosFGalan;2019-10-26 14:20;23;86;"Danny es otro de los madrugadores trasnochadores de la campana Es de nuestro equipo de video un tipo tranquilo y muy talentoso Hermano muchas gracias por ayudarnos a mostrarle la realidad de nuestra campana a la gente y gracias por su apoyo";;;;"1188173615180722177";https://twitter.com/CarlosFGalan/status/1188173615180722177;Muy positivo;0.940384282545597
CarlosFGalan;2019-10-26 13:10;28;100;"De lo mas importante votar no para sentirse ganador sino para poder exigir Voten y exijan";;;;"1188156062521802753";https://twitter.com/CarlosFGalan/status/1188156062521802753;Muy negativo;0.031180276180816376
CarlosFGalan;2019-10-26 12:27;104;698;"Muchas gracias Julio agradezco enormemente su apoyo Un fuerte abrazo no los voy a defraudar";;;;"1188145211161153536";https://twitter.com/CarlosFGalan/status/1188145211161153536;Muy positivo;0.8258860913891218
CarlosFGalan;2019-10-26 12:05;22;73;"Muchas gracias por esas palabras Fabio Un fuerte abrazo";;;;"1188139626927710208";https://twitter.com/CarlosFGalan/status/1188139626927710208;Muy positivo;0.6948572839370533
CarlosFGalan;2019-10-26 12:00;13;47;"Muchas gracias Andres por su apoyo";;;;"1188138445698490377";https://twitter.com/CarlosFGalan/status/1188138445698490377;Muy positivo;0.8290686792769233
CarlosFGalan;2019-10-26 10:34;31;162;"Muchas gracias hermano Aunque se que algunos dudan de nuestra independencia la seguiremos demostrando con hechos Gracias por creer en nuestra propuesta";;;;"1188116790154530817";https://twitter.com/CarlosFGalan/status/1188116790154530817;Tendencia negativa;0.37195145343514924
CarlosFGalan;2019-10-26 10:33;20;70;"Gracias Daniela Acercar a los jovenes a la politica hacer que nos volvamos a emocionar con el servicio publico es uno de nuestros grandes retos A estrenar la cedula en Bogota Un abrazo";;;;"1188116389288140800";https://twitter.com/CarlosFGalan/status/1188116389288140800;Tendencia negativa;0.49162797848366946
CarlosFGalan;2019-10-26 10:29;21;84;"Un gran abrazo Estefanni Gracias por ese apoyo";;;;"1188115461822730240";https://twitter.com/CarlosFGalan/status/1188115461822730240;Muy positivo;0.7570762840975143
CarlosFGalan;2019-10-26 08:48;22;71;"No hay segunda vuelta";;;;"1188089978405961728";https://twitter.com/CarlosFGalan/status/1188089978405961728;Neutral;0.0
CarlosFGalan;2019-10-26 08:45;23;74;"Margarita Gracias por estos meses de madrugadas y trasnochadas por la paciencia y por tu intensidad para sacar siempre el cumulo de tareas que tuvimos Ya falta manana";;;;"1188089354880716801";https://twitter.com/CarlosFGalan/status/1188089354880716801;Tendencia positiva;0.6255288109018196
CarlosFGalan;2019-10-26 08:41;45;276;"Ya me quede Galanchis jajaja";;;;"1188088338324119553";https://twitter.com/CarlosFGalan/status/1188088338324119553;Muy negativo;0.0652125990658847
CarlosFGalan;2019-10-26 08:36;32;96;"Hermano gracias por movilizar el equipo por activar las calles por reaccionar a ultimo minuto las veces que lo necesitamos Usted es un berraco";;;;"1188087117076934656";https://twitter.com/CarlosFGalan/status/1188087117076934656;Muy negativo;0.09765040359074491
CarlosFGalan;2019-10-26 08:33;20;57;"es un privilegio tener gente como tu caminando esta ciudad de extremo a extremo Abrazo";;;;"1188086347141144576";https://twitter.com/CarlosFGalan/status/1188086347141144576;Muy positivo;0.9333448218042433
CarlosFGalan;2019-10-26 08:32;27;66;"Vamos a hacer que vuelva la cultura ciudadana desde el ejemplo empezaremos con esa tarea Gracias Simon";;;;"1188085902020677632";https://twitter.com/CarlosFGalan/status/1188085902020677632;Muy positivo;0.8333450148841967
CarlosFGalan;2019-10-26 08:29;16;40;"Buen resumen Muchas gracias Juan";;;;"1188085367540465664";https://twitter.com/CarlosFGalan/status/1188085367540465664;Tendencia positiva;0.6367089105197166
CarlosFGalan;2019-10-26 08:28;5;27;"Jajaj pero bueno mejor confirmarlo";;;;"1188085033321615365";https://twitter.com/CarlosFGalan/status/1188085033321615365;Neutral;0.0
CarlosFGalan;2019-10-26 08:24;13;40;"Nico tengo ese compromiso lo reafirmo y aprovecho para agradecerte todos los aportes que hiciste Un fuerte abrazo hermano";;;;"1188083959336525826";https://twitter.com/CarlosFGalan/status/1188083959336525826;Tendencia negativa;0.4312857267302449
CarlosFGalan;2019-10-26 08:20;7;38;"Jenyfer La campeona mundial de pegado de calcomanias Ya no te pudieron quitar el record Gracias por tu entrega Ya falta muy poco Te mando un fuerte abrazo";;;;"1188083085419700229";https://twitter.com/CarlosFGalan/status/1188083085419700229;Tendencia negativa;0.48300703248699467
CarlosFGalan;2019-10-26 08:17;14;41;"Quedo bien peinado fresco Gracias por el apoyo Mario";;;;"1188082153315278849";https://twitter.com/CarlosFGalan/status/1188082153315278849;Tendencia positiva;0.5080475908467407
CarlosFGalan;2019-10-26 08:15;14;73;"Ya estamos a un dia Manana la mejor forma de castigo a las manas de redes es salir a votar Saludos";;;;"1188081815342518272";https://twitter.com/CarlosFGalan/status/1188081815342518272;Muy negativo;0.06884960459850122
CarlosFGalan;2019-10-26 08:14;7;39;"Que buena foto";;;;"1188081343219097600";https://twitter.com/CarlosFGalan/status/1188081343219097600;Muy positivo;0.8613068658104047
CarlosFGalan;2019-10-26 08:12;6;23;"Muchas gracias Karen Un fuerte abrazo y gracias por el apoyo Manana a votar";;;;"1188080985889562636";https://twitter.com/CarlosFGalan/status/1188080985889562636;Tendencia negativa;0.4120105661412814
CarlosFGalan;2019-10-26 08:11;96;455;"No pasa nada Tenemos que estar tranquilos y felices por lo que hicimos bien nosotros Manana a votar es la mejor forma de castigar estas pequenas maldades Un abrazo";;;;"1188080641310633984";https://twitter.com/CarlosFGalan/status/1188080641310633984;Muy negativo;0.22577772493634096
CarlosFGalan;2019-10-26 08:08;9;43;"El gran Freddy Gracias por acompanarnos y meterle el hombro a esta campana Mi aprecio sincero por usted y su familia Un abrazo";;;;"1188079936608886786";https://twitter.com/CarlosFGalan/status/1188079936608886786;Tendencia negativa;0.28556918853706637
CarlosFGalan;2019-10-26 08:06;26;114;"Prometer prometer y prometer es la vieja forma de hacer politica Nuestro plan es ambicioso pero realizable y con fuentes ciertas de financiacion Un abrazo";;;;"1188079339457437696";https://twitter.com/CarlosFGalan/status/1188079339457437696;Tendencia negativa;0.2759156741408291
CarlosFGalan;2019-10-26 08:02;10;41;"Ne gusta esto construir cultura politica puede resultar el gran cambio que necesita la ciudad Un fuerte abrazo profesor";;;;"1188078380148838400";https://twitter.com/CarlosFGalan/status/1188078380148838400;Tendencia positiva;0.6173577614892195
CarlosFGalan;2019-10-26 07:58;2;20;"Si muy impactante muy energizante Gracias Juan Camilo";;;;"1188077543246704640";https://twitter.com/CarlosFGalan/status/1188077543246704640;Muy positivo;0.9133452197317341
CarlosFGalan;2019-10-26 07:55;13;50;"Gracias David por ese apoyo y por acompanarnos en las calles con tanta entrega Un abrazo";;;;"1188076738020073478";https://twitter.com/CarlosFGalan/status/1188076738020073478;Muy positivo;0.8383020510071275
CarlosFGalan;2019-10-26 07:51;32;234;"Angie aprovecho tu video para agradecer el esfuerzo que hiciste en esta campana en la calle toooodos los dias Ya manana cerraremos este esfuerzo GRACIAS";;;;"1188075598490537989";https://twitter.com/CarlosFGalan/status/1188075598490537989;Muy negativo;0.12586505511221305
CarlosFGalan;2019-10-26 07:46;22;75;"Ya faltan pocas horas Un abrazo";;;;"1188074370578694144";https://twitter.com/CarlosFGalan/status/1188074370578694144;Tendencia positiva;0.6090773844294308
CarlosFGalan;2019-10-26 07:44;16;71;"Muchas gracias Alejandro Manana salgan a votar no esperen a ultima hora";;;;"1188073953543241728";https://twitter.com/CarlosFGalan/status/1188073953543241728;Tendencia positiva;0.6448078943303075
CarlosFGalan;2019-10-25 23:08;1;88;"Muchas gracias Luis Carlos Un abrazo";;;;"1187943940634402816";https://twitter.com/CarlosFGalan/status/1187943940634402816;Muy positivo;0.6588954943893434
CarlosFGalan;2019-10-25 20:45;326;2106;"Un abrazo a y por esta campana por todos los debates Mucha suerte el domingo";;@ ClaudiaLopez@ HOLLMANMORRIS@ MiguelUribeT;;"1187908194674323456";https://twitter.com/CarlosFGalan/status/1187908194674323456;Muy positivo;0.8250511860585569
CarlosFGalan;2019-10-25 19:04;38;202;"Empezamos el debate BogotaDecide de Ultimo debate BogotaParaLaGente";;@ NoticiasCaracol;# BogotaDecide# BogotaParaLaGentepic;"1187882736184430593";https://twitter.com/CarlosFGalan/status/1187882736184430593;Muy negativo;0.23503284310613262
CarlosFGalan;2019-10-25 16:19;6;15;"vivire agradecido por sus palabras y por su musica siempre No lo voy a defraudar usted mas que nadie sabe por que hago esto Un fuerte abrazo";;@ YuriTura;;"1187841218115330048";https://twitter.com/CarlosFGalan/status/1187841218115330048;Tendencia negativa;0.45237628020655063
CarlosFGalan;2019-10-25 15:32;0;15;"Muchas gracias Un fuerte abrazo";;;;"1187829221470756864";https://twitter.com/CarlosFGalan/status/1187829221470756864;Tendencia positiva;0.6262935992304334
CarlosFGalan;2019-10-25 14:23;197;695;"Nos dijeron que no podiamos sin partidos ni expresidentes Nos dijeron que sin alianzas con otros candidatos esto no iba a crecer Y hoy estamos a 2 dias de lograrlo Salgamos este domingo a votar NoHaySegundaVuelta BogotaParaLaGente";;;# NoHaySegundaVuelta# BogotaParaLaGente;"1187811969593729025";https://twitter.com/CarlosFGalan/status/1187811969593729025;Muy negativo;0.03477256369090071
CarlosFGalan;2019-10-25 13:01;3;48;"Muchas suerte en tus nuevos retos Un fuerte abrazo";;;;"1187791316152922113";https://twitter.com/CarlosFGalan/status/1187791316152922113;Tendencia positiva;0.6248684195990146
