id,texto,RT_Count,Favorite_Count
7440,b'Agradecemos al representante @jjUscategui por la invitacion al evento de respaldo de la Reserva Activa a la candidatura de @MiguelUribeT.\n\n!Gratitud y admiracion por esos hombres y mujeres heroicos que son el sosten de la patria y un pilar fundamental del @CeDemocratico!\n\n#CD1 https://t.co/AcOnJPT3de',192,0
7441,"b'""Yo tambien fui victima, con mi mama y con Jorge Eduardo, y aun asi estamos aca, porque sabemos que no podemos ser indiferentes. Por eso he dicho, en publico y privado, que vamos a seguir trabajando por la seguridad de Bogota"": @MiguelUribeT'",103,201
7442,b'#Envivo |  Le debemos toda nuestra admiracion y respeto a todos los militares heridos que ahora tendran un papel fundamental en el desarrollo de nuestra ciudad. \n\n! Gracias por su apoyo ! \n@MiguelUribeT  \n\n#MiguelUribeEsSeguridad \n#Avancemos https://t.co/ub9GTraIr0',32,0
7443,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7444,b'@MiguelUribeT Usted es el Alcalde que necesita Bogota. #Avancemos',2,8
7445,b'@ClaudiaLopez +de 70 anos para lograr el @MetroBogota y la candidata prometiendo cuatro?[?] de donde?como? promesas sin ningun fundamento @CarlosFGalan @MiguelUribeT @EnriquePenalosa @bienconcreto',0,0
7446,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7447,b'@Perroacuadros @MiguelUribeT ahi como para que escuche a quien le esta haciendo la vuelta... Hay cosas en la vida que simplemente no!. De lo contrario no se frente a que clase de hombre (nino) estamos... se podria vivir con semejante peso en la conciencia?...',0,1
7448,b'Agradecemos al representante @jjUscategui por la invitacion al evento de respaldo de la Reserva Activa a la candidatura de @MiguelUribeT.\n\n!Gratitud y admiracion por esos hombres y mujeres heroicos que son el sosten de la patria y un pilar fundamental del @CeDemocratico!\n\n#CD1 https://t.co/AcOnJPT3de',192,378
7449,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7450,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7451,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7452,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7453,"b'@Jeison_cifg @JERobledo @HOLLMANMORRIS @SindicatoETB @MiguelUribeT @CarlosFGalan @ClaudiaLopez El error es dejar q Claudia y el polo lleguen a la alcaldia de Bogota, acaso la historia de las alcaldias de esta izquierda (podrida) esta llena de lindas historias? Dejaron a Bogota en la Miseria'",0,1
7454,b'@MiguelUribeT https://t.co/vZkqdHGwwJ',0,0
7455,"b'Antes de acostarse, lea lo que hizo @MiguelUribeT: se llevo consigo a un circulo de funcionarios y contratistas reconocidos en las localidades  por sus relaciones con quienes ahora coordinan la campana en terreno.\n\nEn @lasillacachaca. https://t.co/sNPfNlZcYr'",15,0
7456,b'@CeDemocratico @MiguelUribeT @AForeroM No se puede equivocar? Pero si ya eligio a un titere por presidente.',0,0
7457,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7458,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7459,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7460,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7461,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7462,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7463,"b'@MiguelUribeT Yo soy de San Victorino y le puedo asegurar que la alcaldia de Penalosa no hizo NADA por el progreso del comercio. Los politicos siempre van alla porque saben que es una plaza con muchos votos, pero una vez son elegidos, se olvidan de San Victorino.'",0,0
7464,b'@GAlessandra_ @AlverniaAbraham @WRadioColombia @MiguelUribeT Bajo ese Julito igual al bajo Traidor Santos-Nobel',0,2
7465,b'@MiguelUribeT https://t.co/Y5k8TbO2wa',0,0
7466,b'@MiguelUribeT https://t.co/TKh4cwf1do',0,0
7467,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7468,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7469,"b'Los de la @WRadioColombia creen que entrevistando hoy al senor Nule hablando mal de la vice Martha L. Ramirez, de Enrique Penalosa, le bajan a @MiguelUribeT para la alcaldia de Bogota. Estan recurriendo a todo. Van a tacar burro. Clau no va a ser.'",105,0
7470,"b'@MiguelUribeT Yo soy de San Victorino y le puedo asegurar que la alcaldia de Penalosa no hizo NADA por el progreso del comercio. Los politicos siempre van alla porque saben que es una plaza con muchos votos, pero una vez son elegidos, se olvidan de San Victorino.'",0,2
7471,b'@MiguelUribeT https://t.co/YbAC7wZ4i4',0,0
7472,"b'#ElevadoOllaPodrida BOGOTANOS, se descubre la peor trama CORRUPTA del PENALOSISMO, contando sus CANDIDATOS @ClaudiaLopez @CarlosFGalan @MiguelUribeT\nPILAS BOGOTANOS FALSARDO CORRUPCION HIDROITUANGO CORRUPCION METRO ELEVADO https://t.co/t5haEcbHzj'",3,0
7473,b'#MiguelUribeEsSeguridad porque tendremos Frentes de Seguridad en los barrios para garantizar una ciudadania activa en Bogota. \n\n@MiguelUribeT \n#Avancemos https://t.co/6fsuznLlJE',119,0
7474,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7475,"b'Le ofrezco a Bogota un programa de Seguridad a la Medida, para combatir el delito de acuerdo a como se comporta.\n\n#MiguelUribeEsSeguridad https://t.co/hSYBkY199u'",164,0
7476,b'Nosotros le decimos a Bogota: no a la droga y si a la defensa de los ninos y las familias.\n\n#MiguelUribeEsSeguridad https://t.co/K8wA11Fgfc',532,0
7477,b'Somos la unica opcion que le dice no a la droga en ningun lugar del espacio publico. #MiguelUribeEsSeguridad https://t.co/BeKpnXCppi',1060,0
7478,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7479,"b'!Gracias a todos los bogotanos que que comparten nuestra causa, que quieren avanzar y construir sobre lo construido! https://t.co/GJHibDygIG'",1603,0
7480,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7481,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7482,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7483,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7484,"b'""Quiero recordar que en mi familia nos ensenaron a querer y apoyar a la fuerza publica"": @MiguelUribeT'",136,0
7485,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7486,b'No es normal que los politicos paguen publicidad en los medios sin ningun tipo de regulacion. Anormalidades normalizadas en Colombia. @MiguelUribeT y @EnriquePenalosa estan desatados.',98,0
7487,b'Todo mi apoyo y compromiso con la reserva activa: \n\nFrentes de seguridad en cada barrio.\nPrevencion y convivencia.\nGerentes de seguridad en parques y entornos escolares.\nGuardabosques y coordinadores locales de seguridad\n\n#MiguelUribeEsSeguridad https://t.co/FSCaQCyyKr',312,0
7488,"b'@NanyPardo @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS La posicion en las encuestas de Hollman no es por el metro, es por sus escandalos sumado a su imagen desconocida, no es lo mismo un Hollman con escandalos que hasta su propio partido esta desunido.'",0,0
7489,"b'Los de la @WRadioColombia creen que entrevistando hoy al senor Nule hablando mal de la vice Martha L. Ramirez, de Enrique Penalosa, le bajan a @MiguelUribeT para la alcaldia de Bogota. Estan recurriendo a todo. Van a tacar burro. Clau no va a ser.'",105,0
7490,"b'Lo prometido, hoy 11 de Septiembre pido a \n@CarlosFGalan y \n@MiguelUribeT\n se tomen un cafe y conversen, de ustedes depende el futuro de la ciudad, no podemos repetir la pendejada del 2011.\n#SeamosSeriosConBogota\n#SeamosResponsablesConBogota\n#BogotaLosNecesita https://t.co/I97YEJ1ZMS'",66,0
7491,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7492,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7493,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7494,b'#Envivo |  Le debemos toda nuestra admiracion y respeto a todos los militares heridos que ahora tendran un papel fundamental en el desarrollo de nuestra ciudad. \n\n! Gracias por su apoyo ! \n@MiguelUribeT  \n\n#MiguelUribeEsSeguridad \n#Avancemos https://t.co/ub9GTraIr0',32,0
7495,b'#Envivo |  Le debemos toda nuestra admiracion y respeto a todos los militares heridos que ahora tendran un papel fundamental en el desarrollo de nuestra ciudad. \n\n! Gracias por su apoyo ! \n@MiguelUribeT  \n\n#MiguelUribeEsSeguridad \n#Avancemos https://t.co/ub9GTraIr0',32,0
7496,"b'Antes de acostarse, lea lo que hizo @MiguelUribeT: se llevo consigo a un circulo de funcionarios y contratistas reconocidos en las localidades  por sus relaciones con quienes ahora coordinan la campana en terreno.\n\nEn @lasillacachaca. https://t.co/sNPfNlZcYr'",15,0
7497,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7498,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7499,"b'Antes de acostarse, lea lo que hizo @MiguelUribeT: se llevo consigo a un circulo de funcionarios y contratistas reconocidos en las localidades  por sus relaciones con quienes ahora coordinan la campana en terreno.\n\nEn @lasillacachaca. https://t.co/sNPfNlZcYr'",15,0
7500,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7501,"b'""Quiero recordar que en mi familia nos ensenaron a querer y apoyar a la fuerza publica"": @MiguelUribeT'",136,0
7502,b'@MiguelUribeT @AlmArangoBacci @CarlosFGalan No te preocupes. Ganaras',0,0
7503,"b'@SanSeSeb @HOLLMANMORRIS @ClaudiaLopez @CarlosFGalan @MiguelUribeT @petrogustavo Pero por favor, que tal esto, Morris lo unico que ha hecho es decir la verdad, de que lo acusas? De que Claudia sea una loca torcida, no tiene Hollman la culpa.'",0,0
7504,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7505,"b'Lamento que @CarlosFGalan este obsesionado en que se repita la historia que lidero hace 8 anos. Por egos politicos condeno a Bogota a uno de los peores alcaldes que ha tenido. Desde el principio de esta contienda he buscado generar union, porque Bogota lo necesita. https://t.co/XFZsw2y8DK'",1805,0
7506,b'#Envivo |  Le debemos toda nuestra admiracion y respeto a todos los militares heridos que ahora tendran un papel fundamental en el desarrollo de nuestra ciudad. \n\n! Gracias por su apoyo ! \n@MiguelUribeT  \n\n#MiguelUribeEsSeguridad \n#Avancemos https://t.co/ub9GTraIr0',32,0
7507,b'@NanyPardo @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS https://t.co/EvuFZi35HL',0,0
7508,"b'@MiguelUribeT #MiguelUribeComplice del #MetroElevadoCorrupto \nIgual ellos no haran nada, traen amarrado tres troncales con el Metro Fachada, apenas construyan las tres troncales van a decir: ""El dinero no alcanzo"". \nMi voto en por @HOLLMANMORRIS https://t.co/8zS1gjh9Nh'",10,0
7509,"b'@oscarfierroa @NanyPardo @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS Deje asi , el que rie de ultimo rie mejor ...'",0,1
7510,"b'Nueva encuesta en #Bogota con margen de error del 3,7% . Confirma que @ClaudiaLopez sigue bajando (esta en el margen en ambas) @CarlosFGalan se consolida en el 2 lugar y se vuelve la opcion real. @MiguelUribeT y @HOLLMANMORRIS alternan 3 y 4 puesto sin chance. #piensesuvoto https://t.co/SoSD6QitWI'",16,0
7511,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7512,"b'Encuesta telefonica de Datexco a 700 ciudadanos no es muestra significativa de realidad electoral de Bogota; la encuesta viva, en las calles, muestra alta preferencia por @MiguelUribeT a Alcaldia @Bogota y @AForeroM a @ConcejoDeBogota . Vamos por Bogota. https://t.co/Tzlq5woF46'",112,0
7513,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7514,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7515,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7516,b'@dava177 @lunaid05 @MiguelUribeT @CNE_COLOMBIA @ALVAROMOLINAP @HOLLMANMORRIS @ClaudiaLopez @MeDicenWally @CarlosFGalan Ojala lo deje en la puerta de mi casa para recoger con ese papel la mierda de la gata',2,0
7517,"b'Con @MiguelUribeT tendremos mano firme con los delincuentes, asi recuperaremos la seguridad de la ciudad.\n#MiguelUribeEsSeguridad https://t.co/oJYnuo5Gri'",360,0
7518,b'@chavo_comunista @gallegogalilei @monik_soto @MiguelUribeT Pero curioso que usted siendo comunista quiera un Apple. No me parece coherente.',0,0
7519,b'@Lengua_Popular_ @NanyPardo @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS Ese dia no sera ni con Hollman ni con Petro',0,0
7520,"b'@RaulPed93312713 @MAndreaNieto @MiguelUribeT @ULaGranColombia Cierto la senora no es coherente, ese partido no es de Vargas llegas? El ex vice de Santos? Creo q nos enganan, mucho show... pocos resultados'",0,0
7521,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7522,"b'Pobre #Bogota no se hace un caldo con los candidatos a la Alcaldia, @HOLLMANMORRIS @ClaudiaLopez @MiguelUribeT @CarlosFGalan @petrogustavo @LuisErnestoGL'",0,0
7523,b'Somos la unica opcion que le dice no a la droga en ningun lugar del espacio publico. #MiguelUribeEsSeguridad https://t.co/BeKpnXCppi',1060,0
7524,b'Los bogotanos no merecemos seguir sufriendo a Bogota como un barco a la deriva. @MiguelUribeT tiene el conocimiento y la experiencia para gobernar la ciudad en estos momentos. No podemos entregarle la ciudad a la improvisacion! @ULaGranColombia #VotaCR1 #Avancemos https://t.co/nlu8jL0N5Z',81,0
7525,b'Somos la unica opcion que le dice no a la droga en ningun lugar del espacio publico. #MiguelUribeEsSeguridad https://t.co/BeKpnXCppi',1060,0
7526,"b'@chavo_comunista @gallegogalilei @monik_soto @MiguelUribeT Eso no lo sabe nadie. Usted esta hablando bajo supuestos, eso no obedece a un razonamiento que pueda ser considerado como falso o verdadero.'",0,0
7527,"b'@poll_data @HOLLMANMORRIS Triste, pero cierto. Va a ganar @MiguelUribeT. El Gobierno necesita tener el segundo puesto mas importante del pais en sus manos. Que empiece la compra de votos !!'",0,0
7528,"b'Con @HOLLMANMORRIS y @SindicatoETB nos reunimos para buscar en Coalicion derrotar el modelo Penalosista  representado por  @MiguelUribeT  y @CarlosFGalan pero como @ClaudiaLopez es la unica que los puede derrotar y no el, ahora la ataca...pesimo error #HollmanAyudaAGalanYUribe'",50,0
7529,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7530,"b'Lamento que @CarlosFGalan este obsesionado en que se repita la historia que lidero hace 8 anos. Por egos politicos condeno a Bogota a uno de los peores alcaldes que ha tenido. Desde el principio de esta contienda he buscado generar union, porque Bogota lo necesita. https://t.co/XFZsw2y8DK'",1805,0
7531,b'Imparable el ascenso de @MiguelUribeT. Con el esfuerzo de todos podemos ganar la Alcaldia de #Bogota. !No podemos retroceder! #Avancemos https://t.co/OmayMnfzMB',669,0
7532,b'Todos somos @sarag12 @MiguelUribeT @OscarJGuzman #Teusaquillo https://t.co/qQJwcnXion',1,0
7533,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7534,b'Los bogotanos no merecemos seguir sufriendo a Bogota como un barco a la deriva. @MiguelUribeT tiene el conocimiento y la experiencia para gobernar la ciudad en estos momentos. No podemos entregarle la ciudad a la improvisacion! @ULaGranColombia #VotaCR1 #Avancemos https://t.co/nlu8jL0N5Z',81,0
7535,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7536,b'Vamos a traer 3.000 nuevos policias a Bogota para garantizar una mayor seguridad en el transporte publico. #MiguelEsSeguridadEnTransmi https://t.co/vcdaLQ78Th',413,0
7537,"b'@MiguelUribeT Osea que va a hacer lo que no hizo ni como secretario de gobierno ni como concejal ni como parte del poder desde la cuna. tampoco su abuelo cuando estuvo en multiples cargos de poder, ni ninguno de sus amigos que siguen gobernando. Ya.'",1,2
7538,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7539,b'Por aqui en el pediatra unos senores viendo Instagram de @MiguelUribeT se hablan y dicen que ellos y sus familias van a votar por el. Esto si es un verdadero termometro. #Avancemos',49,0
7540,"b'El @ColegioMedicoCB ha solicitado a los candidatos a la Alcaldia de Bogota @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS nos hagan llegar su programa de salud para Bogota para publicacion en el Boletin ""Salud al dia"". Plazo de entrega 15/09/19 a colmedcund@gmail.com'",39,0
7541,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7542,"b'Antes de acostarse, lea lo que hizo @MiguelUribeT: se llevo consigo a un circulo de funcionarios y contratistas reconocidos en las localidades  por sus relaciones con quienes ahora coordinan la campana en terreno.\n\nEn @lasillacachaca. https://t.co/sNPfNlZcYr'",15,0
7543,b'@realHugoNorrea @SebasMRod Titere @MiguelUribeT .\n#Avancemos ? https://t.co/NEWjYMuWc1',0,1
7544,"b'""Quiero recordar que en mi familia nos ensenaron a querer y apoyar a la fuerza publica"": @MiguelUribeT'",136,0
7545,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7546,"b'!Gracias a todos los bogotanos que que comparten nuestra causa, que quieren avanzar y construir sobre lo construido! https://t.co/GJHibDygIG'",1603,0
7547,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7548,"b'Denuncia d @HOLLMANMORRIS y @petrogustavo son tan graves q l@s candidat@s a la alcaldia d Bta @ClaudiaLopez @MiguelUribeT @CarlosFGalan deben explicar a la ciudadania en q sustentan la defensa del ME y, si despues dconocer esa denuncia siguen con su defensa #MetroElevadoCorrupto'",380,0
7549,"b'El @ColegioMedicoCB ha solicitado a los candidatos a la Alcaldia de Bogota @ClaudiaLopez @CarlosFGalan @MiguelUribeT @HOLLMANMORRIS nos hagan llegar su programa de salud para Bogota para publicacion en el Boletin ""Salud al dia"". Plazo de entrega 15/09/19 a colmedcund@gmail.com'",39,0
7550,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7551,b'Siga en vivo la transmision del Gran encuentro de la Reserva Activa  Desafios de seguridad en Bogota @AlvaroUribeVel @CeDemocratico @AForeroM @MiguelUribeT @JulUscategui https://t.co/VsDPvd28LU',21,0
7552,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7553,b'Gracias a todos por su apoyo. Gracias a su apoyo somos imparables.\n\n#BogotaImparable\n#Avancemos https://t.co/xMySTVPiZi',1214,0
7554,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7555,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
7556,"b'@Johnbo100 @buque09 @DePacotilla @TransMilenio @HOLLMANMORRIS @darcyquinnr @ErikaFontalvo @MabelLaraNews @MauricioGalin11 @Crissalazarp @javierlopez2014 @cforero650 @JotaBD @Bogota @MiguelUribeT @CarlosFGalan @ClaudiaLopez @isafonavas @MesaConS @claraluciadm A este pais no lo maneja nadie. Como bien lo escribio Klim hace unos 50 anos, ni Jesucristo que volviera a encarnar...'",0,4
7557,b'@CeDemocratico @PaolaHolguin @MiguelUribeT @AForeroM https://t.co/DfWwWKJRQ2',0,0
7558,"b'""Colombia no se puede equivocar. La persona que necesitamos es @MiguelUribeT como alcalde de Bogota"": @AForeroM'",208,0
7559,"b'Reforzaremos los controles que eviten la presencia de bienes ilegales o de contrabando, fortaleceremos la presencia institucional y generaremos articulacion con el Gobierno Nacional para proteger el trabajo y el comercio formal.\n\n#Avancemos https://t.co/ZQAr4MNT2Y'",89,0
7560,b'@Jeison_cifg @HOLLMANMORRIS @SindicatoETB @MiguelUribeT @CarlosFGalan @ClaudiaLopez @HOLLMANMORRIS no apoya el metro elevado de @ClaudiaLopez',0,2
7561,"b'Desde muy temprano estuvimos hoy en San Victorino, escuchando las preocupaciones de los comerciantes y llevando nuestras propuestas. \n\nEsta zona ha traido empleo y desarrollo para nuestra ciudad, hemos trabajado en equipo. Cuentan conmigo cuando sea Alcalde.\n\n#Avancemos https://t.co/hZzPOHxfAw'",301,0
