username;date;0;00;text;geo;mentions;hashtags;id;permalink;sentimiento;rango
Marialabibto;2019-10-26 21:01;1;1;"Todo lo que debe saber sobre las elecciones del 27 de octubre http saber las elecciones del 27 octubre/?utm_source=shared&utm_medium=boton twitter&utm_campaign=social clicks ... via @ RedMasNoticias";;@ RedMasNoticias;;"1188274381660839936";https://twitter.com/Marialabibto/status/1188274381660839936;Muy negativo;0.026106757321371514
linamcardonag;2019-10-26 19:20;20;15;"Twitterland No olviden "NINGUN VOTO ES EL ULTIMO" seguimos buscandolos hasta manana a las 3:50 pm [?] @ MiguelUribeT[?] nos necesita para ganar las elecciones # VotoMiguel # VotoMiguelYPunto # Avancemos # VotoMiguelPorConviccionpic.twitter.com/YhlkgoxLVf";;@ MiguelUribeT;# VotoMiguel # VotoMiguelYPunto # Avancemos # VotoMiguelPorConviccionpic;"1188249127366332418";https://twitter.com/linamcardonag/status/1188249127366332418;Muy negativo;0.1396599111788
culebrocasanova;2019-10-26 17:18;2;2;"Quien ganara este mes las elecciones... # YoElijo # Elecciones2019 # MiVotoVale # verdadelecciones2019 # ClaudiaAlcaldesa # ConClaudiaDeUna # GalanAlcalde # BogotaParaLaGente # Avancemos # PropuestasMiguelUribe # HollmanAlcalde # MananaVotoHollmanPor pic.twitter.com/jeX5zMjEqT";;;# YoElijo # Elecciones2019 # MiVotoVale # verdadelecciones2019 # ClaudiaAlcaldesa # ConClaudiaDeUna # GalanAlcalde # BogotaParaLaGente # Avancemos # PropuestasMiguelUribe # HollmanAlcalde # MananaVotoHollmanPor;"1188218279187419138";https://twitter.com/culebrocasanova/status/1188218279187419138;Muy negativo;0.12948604841890318
Marialabibto;2019-10-26 16:05;36;40;"Podran inflar las encuestas. Pero jamas ganaran las elecciones Manana vamos a hacer historia, manana vamos a ganar. # VotoMiguel # MiguelUribeAlcaldepic.twitter.com/R2wIXT6n2K";;;# VotoMiguel # MiguelUribeAlcaldepic;"1188200030324363264";https://twitter.com/Marialabibto/status/1188200030324363264;Muy negativo;0.06600483110383652
maurici74555099;2019-10-26 14:20;0;0;"Despues de elecciones seguiremos trabajando , trabajando y trabajando ! Me voy con toda a buscar firmas para el referendo !esto no es de partidos es por nuestra patria y un futuro con una justicia imparcial ! Para que avancemos y al corrupto venga de donde venga se le condene!!";;;;"1188173479566303232";https://twitter.com/maurici74555099/status/1188173479566303232;Muy negativo;0.012507243653804777
avancemosbog;2019-10-26 13:41;223;427;"Podran inflar las encuestas, pero jamas ganaran las elecciones. # VotoMiguelpic.twitter.com/dmBkhszD2Y";;;# VotoMiguelpic;"1188163788199075840";https://twitter.com/avancemosbog/status/1188163788199075840;Muy negativo;0.03128062460646745
rijecas;2019-10-25 19:21;4;9;"Para @ CarlosFGalan y @ ClaudiaLopez sera un honor decir que le ganaron a @ MiguelUribeT todas las encuestas, pero perdieron en las elecciones definitivas. @ MiguelUribeT # Avancemos @ AForeroM CD#1 @ ConcejoDeBogotapic.twitter.com/4nECVca5l4";;@ CarlosFGalan @ ClaudiaLopez @ MiguelUribeT @ MiguelUribeT @ AForeroM @ ConcejoDeBogotapic;# Avancemos;"1187886960175669248";https://twitter.com/rijecas/status/1187886960175669248;Muy negativo;0.10666569202589314
reinolopez;2019-10-25 16:53;1;0;"# Avancemos # MiguelUribeAlcalde @ PartidoMIRA @ PartidoLiberal @ PartidoConservC @ CeDemocratico todas las encuestas estan poniendo a @ MiguelUribeT por algo. Saben que es la sorpresa de estas elecciones y que va a ganar. Eso no lo pueden soportar. Quieren cambiar el voto de muchos. pic.twitter.com/O5z73ncxXi";;@ PartidoMIRA @ PartidoLiberal @ PartidoConservC @ CeDemocratico @ MiguelUribeT;# Avancemos # MiguelUribeAlcalde;"1187849739909435392";https://twitter.com/reinolopez/status/1187849739909435392;Muy negativo;0.049094839212328205
lacoutu;2019-10-25 15:55;46;40;"Tu, si tu le crees a encuestas?, Parece monas repetida, ellos ganan encuestas, nosotros en el . @ CeDemocratico ganamos elecciones, vota seguro y confiado el 27 . @ MiguelUribeT, # VotoMiguelYPunto # VotoUtil # avancemos pic.twitter.com/SWWYyIoN5O";;@ CeDemocratico @ MiguelUribeT;# VotoMiguelYPunto # VotoUtil # avancemos;"1187835096071593984";https://twitter.com/lacoutu/status/1187835096071593984;Muy negativo;0.01158068599487827
JulianPasJim;2019-10-25 14:43;0;2;"@ MiguelUribeT el dia domingo a las 8 a.m. en la zona 5ta de Usme, el puesto El Bosque la mesa 21, abrira las elecciones con un voto para usted, EL MIO!!!! Vamos a Ganar!!!!! Y si no es asi, por lo menos actue sensatamente y sin miedo votando por # Elmejor. # Avancemos pic.twitter.com/iLLSXD4V9L";;@ MiguelUribeT;# Elmejor # Avancemos;"1187816935431557120";https://twitter.com/JulianPasJim/status/1187816935431557120;Tendencia positiva;0.5922204057800857
MeValeTresTiras;2019-10-25 10:10;0;0;"No se por que siento que el domingo cuando @ MiguelUribeT pierda las elecciones van a salir miles de uribistas a decir que les robaron laz elecciones. Que ellos llenaron el @ MovistarArenaCo y debian ganar. # EleccionesBogota ? # Avancemos?";;@ MiguelUribeT @ MovistarArenaCo;# EleccionesBogota # Avancemos;"1187748345181286400";https://twitter.com/MeValeTresTiras/status/1187748345181286400;Muy negativo;0.0027474460388635692
CLAUDIALILIANA5;2019-10-25 09:37;3;5;"Las elecciones se ganan es en las urnas no con encuestas manipuladas. @ MiguelUribeT Alcalde!!!! Bogota debe seguir avanzando # Avancemos # VotoSinMiedoVotoMiguel";;@ MiguelUribeT;# Avancemos # VotoSinMiedoVotoMiguel;"1187739861945651200";https://twitter.com/CLAUDIALILIANA5/status/1187739861945651200;Muy negativo;0.19646498639842497
dianamolanog12;2019-10-25 06:38;1;2;"Por supuesto que no, estas encuestas y mas las de @ NoticiasCaracol @ BluRadioCo @ RevistaSemana han sido las derrotadas en las ultimas elecciones # Avancemos con @ MiguelUribeThttps ...";;@ NoticiasCaracol @ BluRadioCo @ RevistaSemana @ MiguelUribeThttps;# Avancemos;"1187695010357100544";https://twitter.com/dianamolanog12/status/1187695010357100544;Muy negativo;0.08508610524226833
joseacabrera05;2019-10-24 21:19;4;3;"Saludo Alcalde @ MiguelUribeT, # Avancemos con el # VotoUtil, las encuestas d @ NoticiasCaracol, al modo MERLANO, han colocado a sus "Clientes Candidatos" q representan d punteros desde el inicio d las elecciones La contienda la define el Pueblo: Los Primeros seran los Ultimos. https ...";;@ MiguelUribeT @ NoticiasCaracol;# Avancemos # VotoUtil;"1187554346600423424";https://twitter.com/joseacabrera05/status/1187554346600423424;Muy negativo;0.007882902953629995
CarlosG30262066;2019-10-24 20:14;3;10;"@ NoticiasCaracol, es sesgado que a tres dias de las elecciones, ustedes @ noticiasCaracol, saquen encuestas por ganar rating, induciendo a las personas a votar por Galan o por Lopez, cuando realmente esta no es la realidad.. Avancemos @ MiguelUribeT hasta el final..";;@ NoticiasCaracol @ noticiasCaracol @ MiguelUribeT;;"1187537860917895170";https://twitter.com/CarlosG30262066/status/1187537860917895170;Muy negativo;0.023735928381827576
HumbertoGaliano;2019-10-24 19:05;36;49;"Alguien cree en las encuestas de Invamer? Cuidado porque el dano que tratan de hacer a pocas horas de las elecciones, lo mismo que intentaron en el Plebiscito? # Avancemos con Miguel Uribe T.";;;# Avancemos;"1187520406032453633";https://twitter.com/HumbertoGaliano/status/1187520406032453633;Muy negativo;0.006978414519252502
AMLCompliance1;2019-10-24 18:15;0;0;"Si @ MiguelUribeT no gana las elecciones (cosa que veo improbable) se va a hacer multi millonario si pone una Peluqueria! # Avancemos https ...";;@ MiguelUribeT;# Avancemos;"1187507836969984000";https://twitter.com/AMLCompliance1/status/1187507836969984000;Muy negativo;0.05776800343069261
Allentar2;2019-10-24 09:11;0;0;"?Por cual votaria usted si las elecciones fueran hoy mismo? # ClaudiaAlcaldesa # Avancemos # Galan # HollmanMorris # MiguelUribeAlcalde # CaludiaLopez # MetroElevadoCorrupto # MetroElevado # MetroSubterraneo @ NoticiasRCN @ CaracolTV @ CanalRCN @ Canal1Colombia @ TransMilenio @ EnriquePenalosa";;@ NoticiasRCN @ CaracolTV @ CanalRCN @ Canal1Colombia @ TransMilenio @ EnriquePenalosa;# ClaudiaAlcaldesa # Avancemos # Galan # HollmanMorris # MiguelUribeAlcalde # CaludiaLopez # MetroElevadoCorrupto # MetroElevado # MetroSubterraneo;"1187371119436816384";https://twitter.com/Allentar2/status/1187371119436816384;Muy negativo;0.05574049865323345
guillermo68;2019-10-23 11:57;0;0;"Bogota debe desmarcarse de su tendencia hacia la mamerta izquierda.Las elecciones del proximo 27 son la fecha ideal para dejar de creer en la Colombia Infrahumana del NEFASTO @ petrogustavo y avanzar en funcion del desarrollo. Avancemos con Miguel!! https ...";;@ petrogustavo;;"1187050464027783168";https://twitter.com/guillermo68/status/1187050464027783168;Muy negativo;0.019747136547579047
carlnino;2019-10-22 15:29;7;9;"# MiConcejalEs la lista de @ ColJustaLibres para Concejo de Bogota. Vamos por una causa, no por unas elecciones. # Avancemos con @ MiguelUribeT";;@ ColJustaLibres @ MiguelUribeT;# MiConcejalEs # Avancemos;"1186741368619720705";https://twitter.com/carlnino/status/1186741368619720705;Muy negativo;0.15344470304814342
AleLe_v;2019-10-22 08:31;15;26;"El 27 de Octubre vamos a votar insisto @ MiguelUribeT es la unica opcion para continuar los trabajos iniciados en Bogota, no se dejen enganar x las encuestas, no vote x Galan porque cree que Nayibe va ganando. Las elecciones se definen en las urnas . # MiguelUribeAlcalde # Avancemos pic.twitter.com/FgzGXMZVGB";;@ MiguelUribeT;# MiguelUribeAlcalde # Avancemos;"1186636083653681157";https://twitter.com/AleLe_v/status/1186636083653681157;Muy negativo;0.041175837233812906
Sir_Walle32;2019-10-21 22:07;0;0;"# VotoMiguelPorConviccion Porque las encuestas amanadas no ganan elecciones. # Avancemos pic.twitter.com/rLvjoK1jw6";;;# VotoMiguelPorConviccion # Avancemos;"1186479178583105537";https://twitter.com/Sir_Walle32/status/1186479178583105537;Muy negativo;0.03810759189127969
EdgardoPena;2019-10-21 21:36;19;41;"Si todos los que dicen que votarian por @ MiguelUribeT si no fuera porque "no va bien" en las encuestas, finalmente votaran por el por causa de su conciencia, Miguel ganaria las elecciones sobradamente. !El voto a CONCIENCIA es el verdadero voto UTIL! # MiguelAlcalde # Avancemos";;@ MiguelUribeT;# MiguelAlcalde # Avancemos;"1186471341060345856";https://twitter.com/EdgardoPena/status/1186471341060345856;Muy negativo;0.009154575533305656
Dtorresvi;2019-10-21 13:45;0;6;"Hoy, a 6 dias de las elecciones, ratifico que mi voto a la alcaldia sera por @ MiguelUribeT, porque es el unico con la experiencia y capacidad para hacer que Bogota avance a un futuro mas prospero. Por eso # Avancemos.";;@ MiguelUribeT;# Avancemos;"1186352772540784643";https://twitter.com/Dtorresvi/status/1186352772540784643;Muy negativo;0.18697554254103313
hoffmanpacheco;2019-10-21 08:20;11;32;"Buenos dias. Que el Dios de la vida los guarde, bendiga e ilumine esta semana. Son dias cruciales para nuestra vida. Es una semana crucial por el hecho de las elecciones del proximo domingo, no podemos equivocarnos. En el caso de Bogota @ MiguelUribeT es la garantia. # Avancemos";;@ MiguelUribeT;# Avancemos;"1186270942676340738";https://twitter.com/hoffmanpacheco/status/1186270942676340738;Muy positivo;0.8453090616077955
totorangelm;2019-10-20 17:44;150;203;"Hagamos caso a las encuestas. 1. Iba a ganar el si 2. La vaina estaba entre Petro y fajardo. 3. La gritona iba a ganar el referendo. Cual es la proxima?? Ah si!!! @ MiguelUribeT no va a ganar las elecciones y Bogota no va a decir # Avancemos Por eso # VotoMiguelVotoUtil";;@ MiguelUribeT;# Avancemos # VotoMiguelVotoUtil;"1186050604856160257";https://twitter.com/totorangelm/status/1186050604856160257;Muy negativo;0.0003230670216686422
LuzElenaOsori13;2019-10-20 17:08;0;1;"Yo espero que el municipio de tierralta reacciones en estas elecciones , votando en contra de los que han mantenido durante mas de tres periodos en un constante retroceso ,, avancemos hacia una nueva etapa de cambio . pic.twitter.com/n9Ceh8QjvI";;;;"1186041460791091205";https://twitter.com/LuzElenaOsori13/status/1186041460791091205;Muy negativo;0.20443580717060295
mariav_co;2019-10-20 12:38;3;7;"Hoy a 8 dias de elecciones sigo y seguire firme por @ MiguelUribeT y por @ ColJustaLibres ... # Avancemos";;@ MiguelUribeT @ ColJustaLibres;# Avancemos;"1185973465423192064";https://twitter.com/mariav_co/status/1185973465423192064;Muy negativo;0.16823634330967255
JAlbarrazin;2019-10-20 10:34;0;1;"8 dias antes de las elecciones Confirmo el voto @ MAndreaNieto @ MiguelUribeT # Avancemos";;@ MAndreaNieto @ MiguelUribeT;# Avancemos;"1185942484100288512";https://twitter.com/JAlbarrazin/status/1185942484100288512;Muy negativo;0.21691388517614407
CONSUELOSOTOV;2019-10-20 07:48;3;4;"A una semana de las elecciones regionales, tengo la plena seguridad por lo que veo en la calle y en las redes sociales, que el Alcalde Bogota sera @ MiguelUribeT. Las encuestas, son compradas y amanadas # Avancemos";;@ MiguelUribeT;# Avancemos;"1185900527722422272";https://twitter.com/CONSUELOSOTOV/status/1185900527722422272;Muy negativo;0.20007008129359943
ABarriosBernal;2019-10-19 21:16;2;6;"Llegamos a las elecciones con la satisfaccion que brinda terminar una larga jornada de trabajo. Sin triunfalismos, y con la seguridad que nos da haber cumplido nuestra tarea, confiamos en el apoyo que hemos recibido de los bogotanos. # L13 # CuremosBogota # Avancemos pic.twitter.com/eDAQAA2P0e";;;# L13 # CuremosBogota # Avancemos;"1185741450014801920";https://twitter.com/ABarriosBernal/status/1185741450014801920;Muy positivo;0.7775166226327195
RanCarcris;2019-10-19 13:33;3;2;"Nada hay nada oculto bajo el cielo, mismo "modus operandi" de elecciones y consultas anteriores. Yo VOTO POR @ MiguelUribeT asi las encuestas lo muestren como el ultimo. "..los ultimos, seran los primeros.." # Avancemos con @ MiguelUribeT POR LA MEJOR CAPITAL de Suramerica. Ese es!https ...";;@ MiguelUribeT @ MiguelUribeT;# Avancemos;"1185625129017065474";https://twitter.com/RanCarcris/status/1185625129017065474;Muy negativo;0.018470999895961297
ghitis;2019-10-19 07:27;381;1596;"De regreso a Bogota. No podia faltar para las elecciones del 27. Les dije ya que mi voto es por @ MiguelUribeT? # Avancemos pic.twitter.com/GvzT3KYyXc";;@ MiguelUribeT;# Avancemos;"1185533025205080064";https://twitter.com/ghitis/status/1185533025205080064;Tendencia positiva;0.5924967300184294
Fabianmendoza;2019-10-18 22:51;7;14;"Poderoso mensaje. No voten por miedo a que gane X o Y. Voten por el mejor. En mi caso asi lo hice en elecciones presidenciales y asi lo hare el proximo 27 de octubre. # FirmesConMiguel # Avancemos. https ...";;;# FirmesConMiguel # Avancemos;"1185402963877085184";https://twitter.com/Fabianmendoza/status/1185402963877085184;Muy negativo;0.0680607081677732
ABarriosBernal;2019-10-16 18:17;4;8;"!Estamos a 11 dias de las elecciones! ?Aun no sabes por quien votar? Quiero invitarte a conocer 13 razones para sumarte a este sueno, que hemos llamado # CuremosBogota. Lleguemos al # ConcejodeBogota juntos. # Avancemos # L13pic.twitter.com/xOCmGbH4VK";;;# CuremosBogota # ConcejodeBogota # Avancemos # L13pic;"1184609234887106560";https://twitter.com/ABarriosBernal/status/1184609234887106560;Tendencia negativa;0.43090392266529093
alejosa86096366;2019-10-16 08:09;1;5;"A once dias de las elecciones, con gran satisfaccion y alegria podemos decirles, hemos recorrido toda Barrios Unidos. Localidad emprendedora con un futuro maravilloso. Gracias a todos los que en el camino se sumaron a este sueno # CuremosBarriosUnidos # CuremosBogota # Avancemos pic.twitter.com/QB0awin1OJ";;;# CuremosBarriosUnidos # CuremosBogota # Avancemos;"1184456206368366594";https://twitter.com/alejosa86096366/status/1184456206368366594;Muy positivo;0.9139750692875612
Cafeter62828501;2019-10-15 07:43;0;0;"Nada, las encuestas han sido manipuladas en las ultimas elecciones, # Avancemos, la real encuesta es del dia de elecciones, no permitamos manipulaciones, votemos por @ MiguelUribeT";;@ MiguelUribeT;# Avancemos;"1184087454858579970";https://twitter.com/Cafeter62828501/status/1184087454858579970;Muy negativo;0.01211119605499711
Tvnovias;2019-10-15 07:22;0;0;"Es usted muy interesante inteligente como para seguir tratando de explicarse por que esto es ilegal. O como poner la constitucion de su parte. Avancemos a elecciones, aunque lamentablemente vamos a tener que ver gente nociva para el pais. Gente que vela por su partido y bolsillo.";;;;"1184082136598532097";https://twitter.com/Tvnovias/status/1184082136598532097;Tendencia positiva;0.5123784169950247
encuentro18a;2019-10-15 06:42;4;11;"Faltan 12 dias para las elecciones. Son dias vitales xa obtener el triunfo. Conversa. Un companero consigue un voto, mutipliquemos cada uno de nosotros. # LaAlegriaSeraNuestra con @ Veronica_Mato avancemos!! pic.twitter.com/qdxCA6Xu1r";;@ Veronica_Mato;# LaAlegriaSeraNuestra;"1184072040166367232";https://twitter.com/encuentro18a/status/1184072040166367232;Muy negativo;0.09338646040094604
x__breathe;2019-10-14 13:27;0;1;"Ojala la sociedad espanola rectifique un poco en las proximas elecciones y avancemos de una vez que cada dia estamos mas cerca del Pleistoceno";;;;"1183811633103159298";https://twitter.com/x__breathe/status/1183811633103159298;Tendencia negativa;0.4440959224521077
YibertCruz;2019-10-13 12:54;1;2;"Que la gente salga a votar para salvar a Bogota, no solo que griten alcalde y el dia de las elecciones no aparezcan. # Avancemos";;;# Avancemos;"1183440927471407104";https://twitter.com/YibertCruz/status/1183440927471407104;Muy negativo;0.20066659408529106
JCMontanaParra;2019-10-12 12:12;26;34;"# ModoBogota| trabajamos por Bogota 24/7 con el mejor equipo! Seguimos con la fuerza, la esperanza y la fe intacta para ganar las elecciones el proximo 27 de octubre. Concejo @ CeDemocratico #11 Equipo de Ediles y Candidatos @ MiguelUribeT Alcaldia # Avancemos # SiSePuedehttps ...";;@ CeDemocratico @ MiguelUribeT;# ModoBogota # Avancemos # SiSePuedehttps;"1183067829765136385";https://twitter.com/JCMontanaParra/status/1183067829765136385;Muy negativo;0.10986108920937239
Marialabibto;2019-10-11 21:04;1;3;"Totalmente de acuerdo! no podemos dejarnos confundir por esas encuestas, los dias que quedan antes de las elecciones tenemos que trabajar fuerte para que mas personas conozcan las propuestas de Miguel Uribe Turbay # avancemos";;;# avancemos;"1182839500508139525";https://twitter.com/Marialabibto/status/1182839500508139525;Muy negativo;0.14697228600597662
mpineda748;2019-10-11 19:49;1;0;"La Constitucion del Ecuador tiene la salida al conflicto. .. # La doble muerte.? ..El Presidente aprueba el cese del poder legislativo o viceversa. .En ambos casos el poder electoral convoca elecciones Y= asume el. Vicepresidente. La Paz es el camino . Avancemos en Jesucristo pic.twitter.com/mECboGGUPJ";;;# La;"1182820563867316225";https://twitter.com/mpineda748/status/1182820563867316225;Muy negativo;0.1519465002705443
jjcamio;2019-10-11 18:07;0;2;"Agradezco la invitacion a estas dos instituciones, al Municipio, al CENS No 452, y a la Inspectora Distrital Julia Martinez.Avancemos todos los dias en el respeto a toda diversidad. Celebremos todos los dias ser distintos, unicos y con derecho a hacer nuestras propias elecciones. pic.twitter.com/e0qUoZXDvM";;;;"1182794823385976835";https://twitter.com/jjcamio/status/1182794823385976835;Tendencia negativa;0.48875270895485246
linamcardonag;2019-10-11 17:54;16;20;"Esas elecciones se tienen que ganar, # Avancemos # VotoMiguelVotoUtil";;;# Avancemos # VotoMiguelVotoUtil;"1182791689494249472";https://twitter.com/linamcardonag/status/1182791689494249472;Muy negativo;0.13663018015803832
ColombianoNn;2019-10-11 08:00;2;6;"# PropuestasMiguelUribe # Avancemos solo si manipulan la elecciones @ MiguelUribeT podria ser alcalde. Miguel Uribe, por su parte, es el que tiene la imagen mas desfavorable, con 48,9 por ciento, versus una favorabilidad del 24,5 por ciento.";;@ MiguelUribeT;# PropuestasMiguelUribe # Avancemos;"1182642149491384325";https://twitter.com/ColombianoNn/status/1182642149491384325;Tendencia negativa;0.47860387315591085
Jufo1;2019-10-11 07:46;23;56;"De ser por las encuestas Mockus hubiera arrasado con su ola verde hace algunos anos, puro humo para influir en elecciones, por eso mi voto es firme por @ MiguelUribeT # Avancemos";;@ MiguelUribeT;# Avancemos;"1182638715690258432";https://twitter.com/Jufo1/status/1182638715690258432;Muy negativo;0.03267381009200319
_ayduchis_;2019-10-10 15:04;2;1;"Mi voto NO lo define NINGUNA encuesta y mas cuando sabemos lo manipulables que son, ademas ya tuvimos el ejemplo del plebiscito y de las elecciones presidenciales donde estaban equivocadas. Votare a conciencia, porque todavia tenemos una buena opcion para Bogota. # Avancemos";;;# Avancemos;"1182386565106061314";https://twitter.com/_ayduchis_/status/1182386565106061314;Muy negativo;0.05330716106696112
famasem;2019-10-10 10:46;0;9;"Que lo acepten, no fue inconstitucional y punto. A trabajar por el pais ahora. Con las elecciones congresales 2020 se va legitimizar la disolucion del congreso. Vamos Peru avancemos";;;;"1182321621190791168";https://twitter.com/famasem/status/1182321621190791168;Muy negativo;0.20796082761278065
ripinky;2019-10-09 14:04;0;0;"@ CNE_COLOMBIA Miguel Uribe Turbay va a ser alcalde de Bogota, esperamos transparencia en las proximas elecciones. @ MiguelUribeT # Avancemos";;@ CNE_COLOMBIA @ MiguelUribeT;# Avancemos;"1182008976600383488";https://twitter.com/ripinky/status/1182008976600383488;Muy negativo;0.0842109479821907
lobonapolitano;2019-10-08 22:23;0;0;"La unidad tambien era necesaria para que Diego no se vuelque por su presidente, que guste o no es Pellegrino y de esta manera gane las elecciones. Porque la gente va a votar a Diego. Por eso estaba buena una unidad con todos y cada uno explique lo que hizo y porque y avancemos.";;;;"1181772156625195009";https://twitter.com/lobonapolitano/status/1181772156625195009;Muy negativo;0.05114377752521128
avancemosbog;2019-10-07 20:32;179;372;"A 20 dias de las elecciones, sin duda alguna, # VotoMiguelVotoUtil porque es el garante de construir sobre lo construido, hacer lo que hace falta y garantizar mas y mejores oportunidades para Bogota. !La ciudad de todos! # AVANCEMOS pic.twitter.com/q3IrYEHFGK";;;# VotoMiguelVotoUtil # AVANCEMOS;"1181381784380084224";https://twitter.com/avancemosbog/status/1181381784380084224;Tendencia positiva;0.5814408475408178
notredam07;2019-10-05 03:45;0;3;"Vamos. Que si en Inglaterra que es donde nacio el futbol y estan encantados con el. Nosotros que somos los mas del mundo mundial, preferimos seguir como hace mil anos, a avanzar, en europa se impone, en selecciones se impone y nosotros lo queremos quitar. Amos avancemos";;;;"1180403592878051328";https://twitter.com/notredam07/status/1180403592878051328;Muy positivo;0.7225807087249807
YoElPregunton;2019-10-04 19:22;0;1;"Uy.... no, # Avancemos porque se nos hace tarde. Pienso que si le siguen dando largas al # Metro en las proximas elecciones van a decir que es mejor el metro subterraneo y queremos metro ya!! # ElDebateInteligente";;;# Avancemos # Metro # ElDebateInteligente;"1180276938155450368";https://twitter.com/YoElPregunton/status/1180276938155450368;Tendencia negativa;0.47460213348833946
manueltex;2019-10-04 06:15;2;10;"Quiere este modelo fracasado q todo aquel q se le opone se una, se organice y se preparare para derrotarlo en el escenario q sea(elecciones)La respuesta es NO. Entonces nosotros debemos hacer lo q ellos no quieren q hagamos y no como los radicales q coinciden con ellos.Avancemos!";;;;"1180078966469791744";https://twitter.com/manueltex/status/1180078966469791744;Muy negativo;0.00906148670663504
