username;date;0;00;text;geo;mentions;hashtags;id;permalink;sentimiento;rango
HermesVillamil;2019-09-23 12:24;3;3;"Mascotas # HermesVillamilMorales # Diputado # SuVozEnLaAsamblea de # Cundinamarca # L51 # NicolasGarcia # Gobernador # NuestroGobernador # EquipoNG @ PartidoLiberal @ nicolasgarciabpic.twitter.com/Upp41STpov";;@ PartidoLiberal @ nicolasgarciabpic;# HermesVillamilMorales # Diputado # SuVozEnLaAsamblea # Cundinamarca # L51 # NicolasGarcia # Gobernador # NuestroGobernador # EquipoNG;"1176185510345281538";https://twitter.com/HermesVillamil/status/1176185510345281538;Muy negativo;0.2306545535335771
ingmalecaba;2019-09-19 13:01;0;0;"# cundinamarca # funza # mosquera # nicolasgarcia # gobernador en Cundinamarca, Colombia https ...";;;# cundinamarca # funza # mosquera # nicolasgarcia # gobernador;"1174745238331695104";https://twitter.com/ingmalecaba/status/1174745238331695104;Tendencia negativa;0.3573939275066913
LeonardoLpezM;2019-09-19 10:41;0;1;"La decoracion de la epoca y el decorado del domingo 27 de octubre # LeonardoLopez # CIa11 # ConcejoMosquera # JuntosHaciaElFuturo # GianGerometta # JoseRuedaAvellaneda # CIa52 # NicolasGarcia # Gobernador # Cundinamarca @ GeromettaGian @ nicolasgarciab @ sangarbus @ porticundinama1pic.twitter.com/itlaZVIDsv";;@ GeromettaGian @ nicolasgarciab @ sangarbus @ porticundinama1pic;# LeonardoLopez # CIa11 # ConcejoMosquera # JuntosHaciaElFuturo # GianGerometta # JoseRuedaAvellaneda # CIa52 # NicolasGarcia # Gobernador # Cundinamarca;"1174710084380876800";https://twitter.com/LeonardoLpezM/status/1174710084380876800;Muy positivo;0.7314605375229791
HermesVillamil;2019-09-18 09:33;2;4;"Disfruto recorrer # Cundinamarca y llevar el mensaje a todos los rincones de mi Departamento. # HermesVillamilMorales # Diputado # SuVozEnLaAsamblea de # Cundinamarca # L51 # NicolasGarcia # Gobernador # NuestroGobernador # EquipoNG @ PartidoLiberal @ nicolasgarciabpic.twitter.com/QXhAk9TsMl";;@ PartidoLiberal @ nicolasgarciabpic;# Cundinamarca # HermesVillamilMorales # Diputado # SuVozEnLaAsamblea # Cundinamarca # L51 # NicolasGarcia # Gobernador # NuestroGobernador # EquipoNG;"1174330546350108676";https://twitter.com/HermesVillamil/status/1174330546350108676;Muy positivo;0.9761646317834056
mahechaw;2019-09-08 13:40;1;1;"Por Fusasaguga y Cundinamarca. Acompanado del apoyo de la Ex Gobernadora Leonor Serrano de Camargo y de nuestro proximo Gobernador # NicolasGarcia pic.twitter.com/adVxtIItwJ";;;# NicolasGarcia;"1170768942207569920";https://twitter.com/mahechaw/status/1170768942207569920;Tendencia positiva;0.6414816468706088
HermesVillamil;2019-09-08 12:11;0;1;"Iniciamos la jornada en el # Municipio de # LaCalera con el proximo # Alcalde Jairo Lopez y la proxima # Concejal Yesica GarconL12 # HermesVillamilMorales # Diputado # SuVozEnLaAsamblea de # Cundinamarca # L51 # NicolasGarcia # Gobernador # NuestroGobernador # EquipoNG @ nicolasgarciabpic.twitter.com/hYDY6TRKrn";;@ nicolasgarciabpic;# Municipio # LaCalera # Alcalde # Concejal # HermesVillamilMorales # Diputado # SuVozEnLaAsamblea # Cundinamarca # L51 # NicolasGarcia # Gobernador # NuestroGobernador # EquipoNG;"1170746429620523009";https://twitter.com/HermesVillamil/status/1170746429620523009;Muy negativo;0.18712846822393045
mahechaw;2019-09-07 14:04;2;2;"A esta hora nos reunimos en nuestra Sede esperando al proximo Gobernador de Cundinamarca # NicolasGarcia pic.twitter.com/Y8XJ7q3aHs";;;# NicolasGarcia;"1170412586023686145";https://twitter.com/mahechaw/status/1170412586023686145;Tendencia positiva;0.6752882776685951
HermesVillamil;2019-09-05 16:40;0;1;"# NuevaFotoDePerfil Actualizamos nuestra foto de perfil llevando el mensaje de @ nicolasgarciab nuestro proximo Gobernador. # HermesVillamilMorales # Diputado # SuVozEnLaAsamblea de # Cundinamarca # L51 # NicolasGarcia # Gobernador # NuestroGobernador # EquipoNG";;@ nicolasgarciab;# NuevaFotoDePerfil # HermesVillamilMorales # Diputado # SuVozEnLaAsamblea # Cundinamarca # L51 # NicolasGarcia # Gobernador # NuestroGobernador # EquipoNG;"1169726942775562249";https://twitter.com/HermesVillamil/status/1169726942775562249;Tendencia positiva;0.6663919981883933
HermesVillamil;2019-09-05 08:39;0;2;"ATENCION Solo falta 51 dias para el 27 de Octubre y marcar @ PartidoLiberal 51 en la Asamblea de Cundinamarca. # HermesVillamilMorales # Diputado # SuVozEnLaAsamblea de # Cundinamarca # L51 # NicolasGarcia # Gobernador # NuestroGobernador # EquipoNG pic.twitter.com/dECYCIPQd5";;@ PartidoLiberal;# HermesVillamilMorales # Diputado # SuVozEnLaAsamblea # Cundinamarca # L51 # NicolasGarcia # Gobernador # NuestroGobernador # EquipoNG;"1169605924144783361";https://twitter.com/HermesVillamil/status/1169605924144783361;Tendencia positiva;0.6197275191205827
RadioMalaky339;2019-08-27 07:49;0;1;"@ ingeniero0013 eso en un barrio de Funza haciendo campana legitimamente # NicolasGarcia El vehiculo dice Gobernacion de Cundinamarca, me parecio extrano y confunde a la gente que ya le dice "gobernador". Otra cosa interesante es ver publicidad del partido Verde. Y bueno... pic.twitter.com/oE8uHCQr6m";;@ ingeniero0013;# NicolasGarcia;"1166331878800076801";https://twitter.com/RadioMalaky339/status/1166331878800076801;Tendencia negativa;0.46540924802802625
RadioMalaky339;2019-08-26 20:30;0;0;"Saben cual partido esta apoyando la legitima aspiracion de # NicolasGarcia a la Gobernacion de Cundinamarca? @ PartidoVerdeCoL No digo mas, saquen sus conclusiones. Los que vivimos en # Funza # Mosquera sabemos como fue, es y sera el mani. Cierto # Casallas?";;@ PartidoVerdeCoL;# NicolasGarcia # Funza # Mosquera # Casallas;"1166161147327913985";https://twitter.com/RadioMalaky339/status/1166161147327913985;Muy negativo;0.07660675506554923
marelmora;2019-08-13 21:17;0;0;"# NicolasGarcia # Cundinamarca https ...";;;# NicolasGarcia # Cundinamarca;"1161461741957582848";https://twitter.com/marelmora/status/1161461741957582848;Tendencia negativa;0.3573939275066913
PortalNews_co;2019-08-10 10:12;1;0;"Asi quedo el tarjeton para las elecciones a la Gobernacion de Cundinamarca y Asamblea Departamental # Cundinamarca # Politica # Democracia # gobernaciondeCundinamarca # elecciones2019 # NicolasGarcia https 2019/5543 asi quedo el tarjeton para las elecciones a la gobernacion de cundinamarca y asamblea departamental ...pic.twitter.com/S8dqyCQnCV";;;# Cundinamarca # Politica # Democracia # gobernaciondeCundinamarca # elecciones2019 # NicolasGarcia;"1160207268761284608";https://twitter.com/PortalNews_co/status/1160207268761284608;Muy negativo;0.06116280036761528
bventuraleon;2019-08-03 08:29;2;9;"De la mano de Dios y con gran esperanza continuamos visitando nuestro hermoso departamento, al lado de un lider con gran sentido social cuyo compromiso es y sera mejorar las condiciones de vida de los cundinamarqueses, nuestro proximo gobernador de # Cundinamarca @ nicolasgarcia pic.twitter.com/Lb4jGFDUhv";;@ nicolasgarcia;# Cundinamarca;"1157644572958298113";https://twitter.com/bventuraleon/status/1157644572958298113;Muy positivo;0.862671377812176
bventuraleon;2019-08-01 18:23;3;19;"# NicolasGarcia, amigo con gran sentido social y humano, comprometido con el bienestar de todas y todos los cundinamarqueses, nuestro proximo gobernador # UnidosPorCundinamarca @ nicolasgarciab # Cundinamarca pic.twitter.com/LvwVWTcd9L";;@ nicolasgarciab;# NicolasGarcia # UnidosPorCundinamarca # Cundinamarca;"1157069354292469760";https://twitter.com/bventuraleon/status/1157069354292469760;Tendencia positiva;0.6738197841249932
MosqueraCity;2019-07-28 14:02;0;0;"Empezamos con la Bendicion de Dios para el Equipo Ganador de Mosquera y Cundinamarca. @ nicolasgarcia Gobernacion de Cundinamarca @ giangerometta Alcaldia de Mosquera @ rafaelredondo Concejo de Mosquera ***UNA NUEVA HISTORIA*** Unimos fuerzas por un Municipiopic.twitter.com/0Yr32ft98y";;@ nicolasgarcia @ giangerometta @ rafaelredondo;;"1155554019353538561";https://twitter.com/MosqueraCity/status/1155554019353538561;Tendencia negativa;0.32438470555662136
bventuraleon;2019-07-24 13:14;6;11;"Seguimos recorriendo nuestro hermoso departamento y hoy con el diputado @ rafaeltamayo y nuestro proximo gobernador de # Cundinamarca @ nicolasgarcia visitamos el municipio de # Vergara. Gracias a los vergarenses y a su proxima alcaldesa Adriana Maria Hernandez por su recibimientopic.twitter.com/RuGL0dYWA7";;@ rafaeltamayo @ nicolasgarcia;# Cundinamarca # Vergara;"1154092395333595136";https://twitter.com/bventuraleon/status/1154092395333595136;Muy positivo;0.7572534656593041
PortalNews_co;2019-07-17 16:55;0;0;"Nicolas Garcia inscribio su candidatura para aspirar a la Gobernacion de Cundinamarca # Cundinamarca # Politica # Democracia # elecciones2019 # NicolasGarcia https nicolas garcia inscribio su candidatura para aspirar a la gobernacion de cundinamarca ...pic.twitter.com/ehADwFbrKK";;;# Cundinamarca # Politica # Democracia # elecciones2019 # NicolasGarcia;"1151611468200235013";https://twitter.com/PortalNews_co/status/1151611468200235013;Muy negativo;0.022962080316400443
bventuraleon;2019-07-15 17:30;5;11;"Que la conmemoracion de la independencia del departamento de # Cundinamarca sea la excusa perfecta para acompanar a nuestro proximo gobernador @ nicolasgarcia a inscribir oficialmente su candidatura. Acompananos manana a las 9:00 am frente al Palacio de San Francisco pic.twitter.com/ppP6HbrqDy";;@ nicolasgarcia;# Cundinamarca;"1150895475136049157";https://twitter.com/bventuraleon/status/1150895475136049157;Tendencia positiva;0.5085248367635423
RiosBenavides14;2019-07-10 11:50;0;1;"Un saludo cordial por parte de nuestro proximo # Gobernador de # Cundinamarca # NicolasGarcia @ nicolasgarciab para todos mis amigos.pic.twitter.com/aDXdQFXux4";;@ nicolasgarciab;# Gobernador # Cundinamarca # NicolasGarcia;"1148998024103911424";https://twitter.com/RiosBenavides14/status/1148998024103911424;Muy positivo;0.8931875144435865
ameliamesa;2019-07-09 07:18;0;1;"Gran Invitacion # YonyRomero # VeneciaCundinamarca # 2TallerParaLaInnovacionSocial # NicolasGarcia # Cundinamarca # RecorriendoCundinamarca # NuevoLiderazgo # NuevasIdeas #100%Venecianopic.twitter.com/3hJqHNWhlG";;;# YonyRomero # VeneciaCundinamarca # 2TallerParaLaInnovacionSocial # NicolasGarcia # Cundinamarca # RecorriendoCundinamarca # NuevoLiderazgo # NuevasIdeas;"1148567058248085506";https://twitter.com/ameliamesa/status/1148567058248085506;Tendencia negativa;0.49195187699265774
PortalNews_co;2019-07-08 10:22;0;0;"Nicolas Garcia y Wilson Garcia !Unidos por Zipaquira! # Cundinamarca # Zipaquira # Politica # Democracia # WilsonGarcia # elecciones2019 # NicolasGarcia https nicolas garcia y wilson garcia unidos por zipaquira ...pic.twitter.com/SnT2EczHQZ";;;# Cundinamarca # Zipaquira # Politica # Democracia # WilsonGarcia # elecciones2019 # NicolasGarcia;"1148251046801805317";https://twitter.com/PortalNews_co/status/1148251046801805317;Muy negativo;0.21145281936209476
CesarRojasCundi;2019-07-07 14:11;0;0;"@ PartidoASI_ presente con nuestro proximo gobernador de # Cundinamarca : # NicolasGarcia # ZipaquiraCreepic.twitter.com/7Xs5rtstpS";;@ PartidoASI_;# Cundinamarca # NicolasGarcia # ZipaquiraCreepic;"1147946188727103488";https://twitter.com/CesarRojasCundi/status/1147946188727103488;Tendencia negativa;0.3894684488757512
GualterosNancy;2019-07-05 13:31;2;8;"Hoy es el cumpleanos de nuestro proximo Gobernador # NicolasGarcia, gracias por ser un ejemplo de bondad, transparencia y responsabilidad. Dios continue bendiciendo cada meta por cumplir, siempre haciendo honor a la palabra Cundinamarca # FelizCumpleanosNicolasGarcia.pic.twitter.com/fek5yMzXgO";;;# NicolasGarcia # FelizCumpleanosNicolasGarcia;"1147211383077003266";https://twitter.com/GualterosNancy/status/1147211383077003266;Muy positivo;0.8622671951984393
ferd412;2019-07-02 23:28;0;1;"Hoy Recibimos El AVAL Del Partido # Cambio # Radical A # Alcaldia, # Concejales Y A La Vez Se Hizo Entrega Del Coaval A El Dr # NicolasGarcia Proximo Gobernador De Cundinamarca. # LoMejorEstaPorVenir Gestion Hechos Por Que # Si Se # Puede # Pasca Centro De Convencionespic.twitter.com/pAmJy04ezo";;;# Cambio # Radical # Alcaldia # Concejales # NicolasGarcia # LoMejorEstaPorVenir # Si # Puede # Pasca;"1146274550860210176";https://twitter.com/ferd412/status/1146274550860210176;Muy negativo;0.08697809712736164
Giovanni_Soacha;2019-07-02 13:50;7;9;"# EntregaCoavalNicolasGarcia Hoy nuestro partido # CambioRadical oficializo la entrega del Coaval a nuestro amigo y proximo Gobernador de Cundinamarca Nicolas Garcia. @ PCambioRadical @ GermanVaronCo @ BettyZorro @ nicolasgarciab # NicolasGarcia # UnCundinamarquesDeResultadospic.twitter.com/kefOOIE14D";;@ PCambioRadical @ GermanVaronCo @ BettyZorro @ nicolasgarciab;# EntregaCoavalNicolasGarcia # CambioRadical # NicolasGarcia # UnCundinamarquesDeResultadospic;"1146128948197244929";https://twitter.com/Giovanni_Soacha/status/1146128948197244929;Tendencia negativa;0.3247080690284067
PortalNews_co;2019-06-19 09:27;0;0;"Nicolas Garcia recibe aval del partido de la U y coaval del partido Liberal # Cundinamarca # Politica # Democracia # PartidoLiberal # elecciones2019 # NicolasGarcia # PartidodelaU https nicolas garcia recibe aval del partido de la u y coaval del partido liberal ...pic.twitter.com/NR71BbeAqd";;;# Cundinamarca # Politica # Democracia # PartidoLiberal # elecciones2019 # NicolasGarcia # PartidodelaU;"1141351741180588032";https://twitter.com/PortalNews_co/status/1141351741180588032;Muy negativo;0.10304776703748052
SoniaMavelLeal;2019-06-10 19:58;0;0;"# NicolasGarcia   Gobernador de Cundinamarca";;;# NicolasGarcia;"1138249010614026240";https://twitter.com/SoniaMavelLeal/status/1138249010614026240;Tendencia positiva;0.541333260777616
PortalNews_co;2019-06-07 16:39;0;0;"El Partido Conservador presento su candidato para la Alcaldia de San Francisco # Cundinamarca # SanFranciscodeSales # Democracia # elecciones2019 # PartidoConservador # NicolasGarcia # JorgeEnriqueInfante https el partido conservador presento su candidato para la alcaldia de san francisco ...pic.twitter.com/bC5vxfRw88";;;# Cundinamarca # SanFranciscodeSales # Democracia # elecciones2019 # PartidoConservador # NicolasGarcia # JorgeEnriqueInfante;"1137111948032716800";https://twitter.com/PortalNews_co/status/1137111948032716800;Muy negativo;0.10863794292994176
LideresConverge;2019-05-13 16:56;0;2;"Si las elecciones para la Gobernacion de Cundinamarca fueran manana e hipoteticamente estos fueran los candidatos. ?por quien votaria? # NICOLASGARCIA # GERMANESCOBAR ingresa al link y vota https ...";;;# NICOLASGARCIA # GERMANESCOBAR;"1128056331653525505";https://twitter.com/LideresConverge/status/1128056331653525505;Muy negativo;0.03723348751726653
Emilianopinzon1;2019-04-12 06:34;2;0;"Pedimos a @ consejodeestado nombre la misma comision que sanciono a # Mockus para que sancione a picaros en # Cundinamarca : # JorgeRey # NicolasGarcia # Machuca # AlfredoMolina # ExContralorRico # AlfredIgnacioBallesteros @ Contralcundinam @ ojoporcundinama @ yohirakerman @CancinoBrutal";;@ consejodeestado @ Contralcundinam @ ojoporcundinama @ yohirakerman;# Mockus # Cundinamarca # JorgeRey # NicolasGarcia # Machuca # AlfredoMolina # ExContralorRico # AlfredIgnacioBallesteros;"1116665860620541952";https://twitter.com/Emilianopinzon1/status/1116665860620541952;Muy negativo;0.0124365768817974
caicedodanny7;2016-12-07 22:41;0;1;"Mas que merecido equipo # nuevoliderazgo @ JorgeEmilioRey @ nicolasgarcia cundinamarca tiene el mejor Gober del Pais. # unidospodemosmaspic.twitter.com/CRneMU7gMC";;@ JorgeEmilioRey @ nicolasgarcia;# nuevoliderazgo # unidospodemosmaspic;"806705327815192577";https://twitter.com/caicedodanny7/status/806705327815192577;Muy negativo;0.08089932114279565
JeinerGomezR;2014-04-07 18:14;0;0;"El mejor Alcalde de Colombia del ano pasado fue # NicolasGarcia alcalde de # Mosquera,Cundinamarca dicho por @ RevistaDinero @ Rafa_Ceballos";;@ RevistaDinero @ Rafa_Ceballos;# NicolasGarcia # Mosquera;"453309944025341952";https://twitter.com/JeinerGomezR/status/453309944025341952;Muy negativo;0.05313168841064769
kalabaza_avila;2011-11-01 21:13;0;0;"@ Noticias_Uno por favor investiguen q hay detras del Alcalde Electo de Mosquera Cundinamarca # NicolasGarcia NO MAS CORRUPCION";;@ Noticias_Uno;# NicolasGarcia;"131554500103249921";https://twitter.com/kalabaza_avila/status/131554500103249921;Muy negativo;0.017591151357801954
