username;date;0;00;text;geo;mentions;hashtags;id;permalink;sentimiento;rango
1NoticiasOnline;2019-10-26 20:32;2;1;":politicos:son:uno:de:los:mas:grandes:males:de:este:mundo.html ... # politicoscorruptos # politico # bastadeabusos # ladrones # sociedadpolitica # corruptos # elecciones # CORRUPCION # politicos # elecciones2019 # eleccionesregionales # compradevotos # norobar # gobierno # saluddigna # educaciondecalidad # mejorespensiones # nomasrobo";;;# politicoscorruptos # politico # bastadeabusos # ladrones # sociedadpolitica # corruptos # elecciones # CORRUPCION # politicos # elecciones2019 # eleccionesregionales # compradevotos # norobar # gobierno # saluddigna # educaciondecalidad # mejorespensiones # nomasrobo;"1188267215281373184";https://twitter.com/1NoticiasOnline/status/1188267215281373184;Muy negativo;0.011159167600281253
jplievanov;2019-10-26 20:18;3;19;"En Arauca, en el puente internacional Jose Antonio Paez como delegado para las elecciones del Presidente @ IvanDuque con el @ GoberArauca Dr. Ricardo Alvarado y delegada @ MinInterior Todo dispuesto para q los Araucanos ejerzan su derecho al voto. # Democracia # EleccionesRegionales pic.twitter.com/ae7TzGp3y9";;@ IvanDuque @ GoberArauca @ MinInterior;# Democracia # EleccionesRegionales;"1188263769543249921";https://twitter.com/jplievanov/status/1188263769543249921;Muy negativo;0.041646281161950405
alcaldiabarranc;2019-10-26 18:11;0;1;"# Elecciones Ya inicio la # LeySeca conozca las medidas adoptadas para las # EleccionesRegionales 2019 , en Barrancabermeja. RT esta informacion @ PoliciaDEMAM @ PGN_COL @ BLUSantanderes @ vanguardiacompic.twitter.com/3NK7Vww76I";;@ PoliciaDEMAM @ PGN_COL @ BLUSantanderes @ vanguardiacompic;# Elecciones # LeySeca # EleccionesRegionales;"1188231667829354502";https://twitter.com/alcaldiabarranc/status/1188231667829354502;Muy negativo;0.21341802892005104
DiocesisMalagaS;2019-10-26 16:29;1;1;"# DiocesisMalagaSoata Mensaje de nuestro Obispo, Mons. Jose Libardo Garces Monsalve, con motivo de las Elecciones Regionales del 27 de # Octubre 2019 | # Elecciones2019 # EleccionesRegionales # Malaga # Soata # Santander # Boyaca ...";;;# DiocesisMalagaSoata # Octubre # Elecciones2019 # EleccionesRegionales # Malaga # Soata # Santander # Boyacahttps;"1188206105006166017";https://twitter.com/DiocesisMalagaS/status/1188206105006166017;Tendencia positiva;0.6486062448083457
nelsontoroagui;2019-10-26 12:21;1;0;"Saldras a votar # Elecciones2020 # EleccionesRegionales # Elecciones # Chile # ChileDespierto # ChileQuiereCambios # ChileResiste";;;# Elecciones2020 # EleccionesRegionales # Elecciones # Chile # ChileDespierto # ChileQuiereCambios # ChileResiste;"1188143720526499840";https://twitter.com/nelsontoroagui/status/1188143720526499840;Tendencia negativa;0.3704271320417784
HelioRi11309002;2019-10-26 10:25;1;1;"Anticipando resultados de # eleccionesregionales # EleccionesColombia el dia lunes 28 de octubre, se volvera al debate de organizacion y movilizacion de cara a las elecciones de 2022. Y asi por los siglos de los siglos, amen.";;;# eleccionesregionales # EleccionesColombia;"1188114559753773057";https://twitter.com/HelioRi11309002/status/1188114559753773057;Tendencia negativa;0.33745369610134074
D_VAGO;2019-10-26 08:09;0;1;"De nada nos sirve ganar en cuanto sondeo se realice en Twitter sino salimos a votar. Es en las urnas donde se ganan las elecciones. # ColombiaDecide # EleccionesRegionales";;;# ColombiaDecide # EleccionesRegionales;"1188080091655524355";https://twitter.com/D_VAGO/status/1188080091655524355;Muy negativo;0.0018360104444486887
Bagatela1983;2019-10-26 00:40;0;0;"# Elecciones2019 # EleccionesColombia # EleccionesSeguras # Elecciones # EleccionesRegionales # EleccionesBogota # Elige2019 # VotacionesSeguras # ComunalVotaComunalpic.twitter.com/nztUT6YU7e";;;# Elecciones2019 # EleccionesColombia # EleccionesSeguras # Elecciones # EleccionesRegionales # EleccionesBogota # Elige2019 # VotacionesSeguras # ComunalVotaComunalpic;"1187967094564052992";https://twitter.com/Bagatela1983/status/1187967094564052992;Muy negativo;0.193283342749154
JotaBD;2019-10-25 11:17;0;1;"Y @ ClaudiaLopez en # Bogota De estar alla, votaria por # ClaudiaAlcaldesa por las mismas razones que expresa @ RSilvaRomero :::: # Barranquilla en simulacro de elecciones para @ alcaldiabquilla y @ Gobatlantico # EleccionesRegionales # Elecciones2019 ...";;@ ClaudiaLopez @ RSilvaRomero @ alcaldiabquilla @ Gobatlantico;# Bogota # ClaudiaAlcaldesa # Barranquilla # EleccionesRegionales # Elecciones2019https;"1187765043989045248";https://twitter.com/JotaBD/status/1187765043989045248;Muy negativo;0.03015444815188179
soyconservador;2019-10-24 15:45;15;28;""El pais hoy mas que nunca necesita lideres conservadores que aporten al desarrollo y progreso de Colombia. Esperamos todo su apoyo en estas elecciones 2019." Presidente del Partido Conservador @ omaryepesalzat # FuerzaConservadora # EleccionesRegionales pic.twitter.com/pf4oMzX6OP";;@ omaryepesalzat;# FuerzaConservadora # EleccionesRegionales;"1187470265019617281";https://twitter.com/soyconservador/status/1187470265019617281;Muy negativo;0.14313682109226147
FSJoven;2019-10-23 20:20;1;1;"Desde la Iniciativa Fundacion Sueno Joven, te invitamos a denunciar cualquier irregularidad, en el marco de las elecciones regionales. Denuncia ante URIEL : MARCA #623. # EleccionesRegionales # Pedagogia # Politica # SuenoJovenpic.twitter.com/0NgDagOa3s";;;# EleccionesRegionales # Pedagogia # Politica # SuenoJovenpic;"1187177054925664258";https://twitter.com/FSJoven/status/1187177054925664258;Muy negativo;0.012157860973170655
zonajuvenilp;2019-10-23 20:06;0;0;"# SondeoPolitico # EleccionesRegionales Estamos a 4 dias de elecciones ?cual propuesta de estos candidatos cree que sera o le gustaria que fuera la ganadora? O votara en blanco? Deje su libre y respetuosa opinion... :13rRAaTQ/?igshid=hnhzjgmjcma4 ...";;;# SondeoPolitico # EleccionesRegionales;"1187173512345079808";https://twitter.com/zonajuvenilp/status/1187173512345079808;Muy negativo;0.1563171280931879
Felipe_Ramiirez;2019-10-23 08:50;0;1;"Las elecciones se ganan en las urnas, la mas reciente encuesta d Guarumo pone la alcaldia entre Galan, Claudia y Miguel, los tres en un promedio del 25% pero afirma que aun hay un 20% de votantes que podria cambiar el resultado. # EleccionesRegionales";;;# EleccionesRegionales;"1187003323205017608";https://twitter.com/Felipe_Ramiirez/status/1187003323205017608;Muy negativo;0.029312226011944498
CeDemocratico;2019-10-22 19:00;226;505;"Somos el Partido que trabaja para que la austeridad sea una realidad. Esta es la unica forma en la que lograremos el progreso de Colombia. Por eso, en las proximas elecciones # VotaCD # EleccionesRegionales";;;# VotaCD # EleccionesRegionales;"1186794364921532417";https://twitter.com/CeDemocratico/status/1186794364921532417;Muy negativo;0.24508056518978666
CoDeviaje;2019-10-22 09:43;0;0;"Elecciones regionales: estos son los principales retos tecnologicos de los proximos alcaldes del pais :regionales:estos:son:los:principales:retos:tecnologicos:de:los:proximos:alcaldes:del:pais/ ... # EleccionesRegionales # retostecnologicos # alcaldes # SAP # infraestructura # seguridad # innovacion # tecnologia # automatizacion # datos via @ Technocio";;@ Technocio;# EleccionesRegionales # retostecnologicos # alcaldes # SAP # infraestructura # seguridad # innovacion # tecnologia # automatizacion # datos;"1186654347372957696";https://twitter.com/CoDeviaje/status/1186654347372957696;Muy negativo;0.22612028438067158
technocio;2019-10-22 09:43;0;1;"Elecciones regionales: estos son los principales retos tecnologicos de los proximos alcaldes del pais :regionales:estos:son:los:principales:retos:tecnologicos:de:los:proximos:alcaldes:del:pais/ ... # EleccionesRegionales # retostecnologicos # alcaldes # SAP # infraestructura # seguridad # innovacion # tecnologia # automatizacion # datos via @ Technocio";;@ Technocio;# EleccionesRegionales # retostecnologicos # alcaldes # SAP # infraestructura # seguridad # innovacion # tecnologia # automatizacion # datos;"1186654327332655105";https://twitter.com/technocio/status/1186654327332655105;Muy negativo;0.22612028438067158
BruceGaravito;2019-10-22 09:43;0;1;"Elecciones regionales: estos son los principales retos tecnologicos de los proximos alcaldes del pais :regionales:estos:son:los:principales:retos:tecnologicos:de:los:proximos:alcaldes:del:pais/ ... # EleccionesRegionales # retostecnologicos # alcaldes # SAP # infraestructura # seguridad # innovacion # tecnologia # automatizacion # datos via @ Technocio";;@ Technocio;# EleccionesRegionales # retostecnologicos # alcaldes # SAP # infraestructura # seguridad # innovacion # tecnologia # automatizacion # datos;"1186654315139813377";https://twitter.com/BruceGaravito/status/1186654315139813377;Muy negativo;0.22612028438067158
CeDemocratico;2019-10-21 14:00;68;133;"Somos el Partido que trabaja para que la austeridad sea una realidad. Esta es la unica forma en la que lograremos el progreso de Colombia. Por eso, en las proximas elecciones # VotaCD # EleccionesRegionales";;;# VotaCD # EleccionesRegionales;"1186356478703276034";https://twitter.com/CeDemocratico/status/1186356478703276034;Muy negativo;0.24508056518978666
CeDemocratico;2019-10-20 16:00;17;33;"Porque una mayor inversion genera mejor economia. Estamos convencidos de que una nacion es prospera cuando hay confianza inversionista. En las proximas elecciones regionales, # VotaCD # EleccionesRegionales pic.twitter.com/OBYm3yyDIf";;;# VotaCD # EleccionesRegionales;"1186024289289621505";https://twitter.com/CeDemocratico/status/1186024289289621505;Tendencia positiva;0.5163288228463995
ForeroHilda;2019-10-20 08:13;0;0;"Comparte con tus amigos y equipo de trabajo el logo oficial del Partido Conservador que usaremos en el tarjeton durante las elecciones del proximo 27 de octubre. # eleccionesregionales # fuerzaconservadora ...";;;# eleccionesregionales # fuerzaconservadorahttps;"1185906780783742981";https://twitter.com/ForeroHilda/status/1185906780783742981;Muy negativo;0.03357456549195993
CeDemocratico;2019-10-19 16:00;22;38;"Somos el Partido que trabaja para que la austeridad sea una realidad. Esta es la unica forma en la que lograremos el progreso de Colombia. Por eso, en las proximas elecciones # VotaCD # EleccionesRegionales pic.twitter.com/N81rw47yNl";;;# VotaCD # EleccionesRegionales;"1185661900597661701";https://twitter.com/CeDemocratico/status/1185661900597661701;Tendencia negativa;0.36583922364522486
segenlinea;2019-10-16 08:04;0;0;"El llamado es a ejercer el # DerechoAlVoto y a participar en las elecciones regionales. No permitamos que la indiferencia o los favores personales empanen la democracia. # VotoLibreYResponsable # Elecciones2019 # EleccionesRegionales pic.twitter.com/1BanMITlKs";;;# DerechoAlVoto # VotoLibreYResponsable # Elecciones2019 # EleccionesRegionales;"1184454947699482625";https://twitter.com/segenlinea/status/1184454947699482625;Tendencia negativa;0.45800945193184117
LAREVISTACTIVA;2019-10-08 11:14;0;0;"En # ActivaTuVoto te damos la oportunidad de conocer mas de cerca a los candidatos en estas elecciones regionales. En esta entrega, Jorge Acevedo nos comparte los aspectos mas importantes de su plan de gobierno. *Informacion Politica Patrocinada # cucuta # eleccionesregionales pic.twitter.com/bBZYZtLFff";;;# ActivaTuVoto # cucuta # eleccionesregionales;"1181603821350457345";https://twitter.com/LAREVISTACTIVA/status/1181603821350457345;Muy positivo;0.9008698404047815
sietepolas;2019-10-08 08:39;0;5;"En linea con nuestras recomendaciones para un voto feminista estas # EleccionesRegionales, mucho ojo al compromiso de su cadidatx con la poblacion LGBTI. Aqui estos datos sobre las elecciones en Bogota. :retos:que:vienen:para:bogota:en:materia:lgbt:articulo:884200 ...";;;# EleccionesRegionales;"1181564748585934848";https://twitter.com/sietepolas/status/1181564748585934848;Muy negativo;0.09782295882867162
FEC2016;2019-09-26 14:59;0;0;"Juan Carlos Galindo, Registrador Nacional del Estado Civil @ Registraduria, habla sobre las elecciones del proximo 27 de octubre. # Elecciones2019 # EleccionesRegionales pic.twitter.com/7sgm01ibZD";;@ Registraduria;# Elecciones2019 # EleccionesRegionales;"1177311816554360832";https://twitter.com/FEC2016/status/1177311816554360832;Muy negativo;0.0091656525904439
Caribeafirmativ;2019-09-25 18:18;0;2;"Para votar mas informado, visita  y enterate de los detalles de las candidaturas de personas abiertamente # LGBT a las elecciones regionales de este proximo octubre en Colombia # VotoIgualdad # EleccionesRegionales # TodosAVotarpic.twitter.com/XgnBh7zzoI";;;# LGBT # VotoIgualdad # EleccionesRegionales # TodosAVotarpic;"1176999500474408960";https://twitter.com/Caribeafirmativ/status/1176999500474408960;Muy negativo;0.15814256549091008
gorjeosdepaz;2019-09-09 08:14;0;1;"# Caricatura # Colombia # Nacion # Elecciones2019 # EleccionesRegionales : 09. 09. 2019 : 509. Violencia y elecciones regionales en Colombia. pic.twitter.com/PCFZQf0BY1";;;# Caricatura # Colombia # Nacion # Elecciones2019 # EleccionesRegionales;"1171049359338872834";https://twitter.com/gorjeosdepaz/status/1171049359338872834;Tendencia positiva;0.5988570769395732
ajimenal1;2019-08-31 11:19;0;0;"Merkel: La extrema derecha amenaza la fragil coalicion en Sajonia y Brandemburgo @ alemania @ alemEmbajador @eleccionesregionales # Brandenburg # Brandenburger # AfDgehoertnichtzuDeutschland # elecciones @ fuerzaliberal @ TwitterDE @ Alemania @ turingia @ r_edsa:la:extrema:derecha:amenaza:la:fragil:coalicion:en:sajonia:y:brandemburgo/ ...";;@ alemania @ alemEmbajador @ fuerzaliberal @ TwitterDE @ Alemania @ turingia @ r_edsahttps;# Brandenburg # Brandenburger # AfDgehoertnichtzuDeutschland # elecciones;"1167834350295166976";https://twitter.com/ajimenal1/status/1167834350295166976;Muy negativo;0.02773938279089542
ForeroHilda;2019-08-27 15:58;0;0;"Comparte con tus amigos y equipo de trabajo el logo oficial del Partido Conservador que usaremos en el tarjeton durante las elecciones del proximo 27 de octubre. # eleccionesregionales # fuerzaconservadora ...";;;# eleccionesregionales # fuerzaconservadorahttps;"1166455026509897728";https://twitter.com/ForeroHilda/status/1166455026509897728;Muy negativo;0.03357456549195993
soyconservador;2019-08-24 10:02;3;3;"Te invitamos a ser parte de nuestro Facebook Live "Capacitacion: presentacion, informes, ingresos y gastos elecciones 2019". Lunes 26 de agosto 8:45 AM  # FuerzaConservadora # EleccionesRegionales pic.twitter.com/QbzdIX7k7e";;;# FuerzaConservadora # EleccionesRegionales;"1165278216946442242";https://twitter.com/soyconservador/status/1165278216946442242;Muy negativo;0.049990320088391174
JMiguelparrab;2019-08-21 05:49;0;1;"Perfecto para estas elecciones donde ningun candidato convence # NoTengoCandidato # Elecciones2019 # EleccionesColombia # EleccionesRegionales pic.twitter.com/nKBwx87V9N";;;# NoTengoCandidato # Elecciones2019 # EleccionesColombia # EleccionesRegionales;"1164127352424738816";https://twitter.com/JMiguelparrab/status/1164127352424738816;Muy negativo;0.1991891162391458
DiarioPiragua;2019-08-15 16:30;0;0;"# Nacional | Estarian usando a venezolanos para que voten como colombianos en las elecciones de octubre | :usando:a:venezolanos:para:que:voten:como:colombianos:en:las:elecciones:de:octubre/nacional/ ... # EleccionesRegionales pic.twitter.com/VKzYdTOrNL";;;# Nacional # EleccionesRegionales;"1162114268176834561";https://twitter.com/DiarioPiragua/status/1162114268176834561;Muy negativo;0.26930081049339016
datanalisisco;2019-08-14 18:09;1;1;"Para las elecciones del proximo 27 de octubre, la Procuraduria General de la Nacion informo que de los 117.822 aspirantes inscritos 694 estan inhabilitados. # CreamosConocimiento # EleccionesRegionales # ResultadosQueHacenDiferenciapic.twitter.com/ZGDpu0XkQH";;;# CreamosConocimiento # EleccionesRegionales # ResultadosQueHacenDiferenciapic;"1161776787166306304";https://twitter.com/datanalisisco/status/1161776787166306304;Muy negativo;0.028092293149611963
DiarioPiragua;2019-08-14 15:50;0;0;"# Politica | No van al baile: Procuraduria inhabilito 694 candidatos para las elecciones regionales | :van:al:baile:procuraduria:inhabilito:694:candidatos:para:las:elecciones:regionales/politica/ ... # EleccionesRegionales pic.twitter.com/j6RooQ3w0A";;;# Politica # EleccionesRegionales;"1161741802774417408";https://twitter.com/DiarioPiragua/status/1161741802774417408;Muy negativo;0.04350071001874829
datanalisisco;2019-08-14 09:45;1;1;"# EleccionesRegionales : El organismo de control emitio un listado con 98 candidatos inhabilitados en el Caribe para las elecciones regionales. El primer departamento de la costa en aparecer es Cesar con 38 aspirantes y el ultimo, Atlantico con 3 candidatos inhabilitados.";;;# EleccionesRegionales;"1161649979313860608";https://twitter.com/datanalisisco/status/1161649979313860608;Muy negativo;0.026374471730001004
soyconservador;2019-08-12 16:51;42;68;"Comparte con tus amigos y equipo de trabajo el logo oficial del Partido Conservador que usaremos en el tarjeton durante las elecciones del proximo 27 de octubre. # eleccionesregionales # fuerzaconservadorapic.twitter.com/IT462wH5e9";;;# eleccionesregionales # fuerzaconservadorapic;"1161032442419040257";https://twitter.com/soyconservador/status/1161032442419040257;Muy negativo;0.02559657650425466
lizette0110;2019-08-12 10:36;1;1;"A proposito de las elecciones, donde te estas informando sobre tu candidato Polito? # Marketing # Politica # Eleccionesregionales # socialmedia # MercadeoyLetras # estrategia:de:marketing:politico:en:tiempo:de:elecciones/ ...";;;# Marketing # Politica # Eleccionesregionales # socialmedia # MercadeoyLetras # estrategiahttps;"1160938136719024128";https://twitter.com/lizette0110/status/1160938136719024128;Muy negativo;0.03651822170229882
soyconservador;2019-07-10 17:38;6;10;"Carlos Barrero fue elegido como el candidato unico del Partido Conservador a la alcaldia de El Espinal! Con esta decision la colectividad busca recuperar "el vaticano azul" en la proximas elecciones regionales. # FuerzaConservadora # EleccionesRegionales pic.twitter.com/KrqqgbGuA1";;;# FuerzaConservadora # EleccionesRegionales;"1149085415158243329";https://twitter.com/soyconservador/status/1149085415158243329;Tendencia positiva;0.5465012257034308
jdkellyg;2019-07-08 08:49;0;0;"# InscripcionDeCedulas # CedulaDeCiudadania. # EleccionesLocales. # EleccionesRegionales. # Colombia Del 8 al 14 de Julio de 2019. # Elecciones. 27 de Octubre de 2019.  ...";;;# InscripcionDeCedulas # CedulaDeCiudadania # EleccionesLocales # EleccionesRegionales # Colombia # Elecciones;"1148227712290623493";https://twitter.com/jdkellyg/status/1148227712290623493;Muy negativo;0.27898523441192785
jdkellyg;2019-07-08 08:48;0;0;"# InscripcionDeCedulas # CedulaDeCiudadania. # EleccionesLocales. # EleccionesRegionales. # Colombia Del 8 al 14 de Julio de 2019. # Elecciones. 27 de Octubre de 2019. pic.twitter.com/LkkHIwtjXs";;;# InscripcionDeCedulas # CedulaDeCiudadania # EleccionesLocales # EleccionesRegionales # Colombia # Elecciones;"1148227247540772865";https://twitter.com/jdkellyg/status/1148227247540772865;Tendencia negativa;0.49659883510824876
jacobopcabrera;2019-05-26 06:08;2;3;"# 26deMayo # eleccionesregionales # 26m # elecciones :nacional:denuncia:posible:caso/978677.html ...";;;# 26deMayo # eleccionesregionales # 26m # elecciones;"1132604500034899971";https://twitter.com/jacobopcabrera/status/1132604500034899971;Muy negativo;0.08596788465872919
hackingnica;2019-03-04 10:05;0;0;"# LoUltimo # EleccionesRegionales Llevando votantes de otros lugares y con la reforma de ultima hora a ley Electoral, el FSLN se roba elecciones del Caribe. Como en otras ocasiones uso...  ...";;;# LoUltimo # EleccionesRegionales;"1102585788796030978";https://twitter.com/hackingnica/status/1102585788796030978;Muy negativo;0.2943270738857127
canaluno1Nic;2019-03-04 08:00;2;2;"# LoUltimo # EleccionesRegionales Llevando votantes de otros lugares y con la reforma de ultima hora a ley Electoral, el FSLN se roba elecciones del Caribe. Como en otras ocasiones uso recursos del Estado y jugo al raton loco con los votantes opositores. pic.twitter.com/S2Ar9nPF6M";;;# LoUltimo # EleccionesRegionales;"1102554528522616832";https://twitter.com/canaluno1Nic/status/1102554528522616832;Muy negativo;0.04022160463566088
NicasBot;2019-03-04 07:58;0;1;"(CarlosH0Bonilla) # LoUltimo # EleccionesRegionales Llevando votantes de otros lugares y con la reforma de ultima hora a ley Electoral, el FSLN se roba elecciones del Caribe.Como en otras ocasiones uso recursos del Estado y jugo al raton loco con l...  pic.twitter.com/eqEZC99LQV";;;# LoUltimo # EleccionesRegionales;"1102554016305819653";https://twitter.com/NicasBot/status/1102554016305819653;Muy negativo;0.17397543740327998
Yarumal_Critica;2019-03-03 15:46;0;0;"# Yarumal # EleccionesRegionales # RecuperemosLaIlusion "La segunda consigna: en las proximas elecciones no hay que votar por los mismos corruptos de... :jimena:duzan:la:corrupcion:y:la:mala:politica:desilusiona:a:colombia/516592# ...";;;# Yarumal # EleccionesRegionales # RecuperemosLaIlusion # ;"1102309337123438592";https://twitter.com/Yarumal_Critica/status/1102309337123438592;Muy negativo;0.03562738622344587
AlexNica88;2019-03-03 10:17;1;3;"Circo politico en la Costa Atlantica de # Nicaragua con las # EleccionesRegionales. Los partidos zancudos participan como si nada. Si en el primer # Dialogo el Dictador hubiese aceptado el adelanto de Elecciones, hoy estuvieramos eligiendo a nuestro nuevo Presidente # SOSNicaragua";;;# Nicaragua # EleccionesRegionales # Dialogo # SOSNicaragua;"1102226385110814720";https://twitter.com/AlexNica88/status/1102226385110814720;Muy negativo;0.26714284416279344
sieteenvictoria;2019-02-26 10:59;0;0;"# EleccionesRegionales | Este domingo 03 de marzo se celebraran elecciones en el # Caribe de nuestro pais En SV estaremos compartiendo informacion y datos de tu interes para que formes un buen analisis de este importante proceso en tierra pinolerapic.twitter.com/xNPCUH5Isa";;;# EleccionesRegionales # Caribe;"1100425158660112386";https://twitter.com/sieteenvictoria/status/1100425158660112386;Muy negativo;0.10947427274672464
Sami_Bar422;2019-02-25 17:25;0;1;"Ya empieza el material electoral a ser trasladado para las elecciones regionales en la Costa Caribe! # SMANic21 # VivaLaCostaCaribe # EleccionesRegionales pic.twitter.com/F3Ah7uD29n";;;# SMANic21 # VivaLaCostaCaribe # EleccionesRegionales;"1100159955821318146";https://twitter.com/Sami_Bar422/status/1100159955821318146;Muy positivo;0.7862185050050887
juanfelipedelg8;2019-02-03 14:26;0;1;"Ver personas que se quieren lanzar a ocupar un cargo en estas elecciones regionales por firmas es una muestra de las falencias de los partidos politicos tradicionales que debe de llevar a la renovacion total de estos y la creacion de nuevos caminos politicos # EleccionesRegionales";;;# EleccionesRegionales;"1092142354901942273";https://twitter.com/juanfelipedelg8/status/1092142354901942273;Muy negativo;0.26118660259913457
AlejandroIC;2019-01-24 22:00;0;0;"2016: Gobierno impidio revocatorio/dialogo por presion de oposicion / fracaso de dialogo/ 2017: TSJ quita competencias a AN / 4 meses de protesta/ represion/ regimen aprueba ilegalmente ANC / eleccionesregionales / dialogo en RD / 2018: fracaso de dialogo/ elecciones ilegitimas pic.twitter.com/XGPtgY2SFc";;;;"1088632627198914560";https://twitter.com/AlejandroIC/status/1088632627198914560;Muy negativo;0.0010359983713224968
AlejandroIC;2019-01-24 21:56;0;0;"2016: Gobierno impidio revocatorio/dialogo por presion de oposicion / fracaso de dialogo/ 2017: TSJ quita competencias a AN / 4 meses de protesta/ represion/ regimen aprueba ilegalmente ANC / eleccionesregionales / dialogo en RD / 2018: fracaso de dialogo/ elecciones ilegitimas";;;;"1088631792582701056";https://twitter.com/AlejandroIC/status/1088631792582701056;Muy negativo;0.0005785052453515472
PlcPartido;2019-01-07 17:28;1;1;"# EleccionesRegionales # Preparados El Partido Liberal Constitucionalista esta listo y preparado para ganar elecciones regionales, afirma Paul Gonzalez, presidente regional del PLC en la RACCS. @ ReporteNi @ TraficoNi @NicaraguaBotpic.twitter.com/cB5dE3kgBU";;@ ReporteNi @ TraficoNi;# EleccionesRegionales # Preparados;"1082403513534164992";https://twitter.com/PlcPartido/status/1082403513534164992;Muy negativo;0.0048842175772550785
PLCMatagalpa;2019-01-03 15:36;0;0;"# EleccionesRegionales PLC preparado para campana electoral que inicia este 17 de Enero de cara a las elecciones regionales del caribe nicaraguense a celebrarse el proximo 3 de marzo. @ ReporteNi @ AmChamNicaragua @NicaraguaBot @ laprensa @ COSEPNicaragua @CDNN23 @ canal12nica ...";;@ ReporteNi @ AmChamNicaragua @ laprensa @ COSEPNicaragua @ canal12nicahttps;# EleccionesRegionales;"1080925910705078272";https://twitter.com/PLCMatagalpa/status/1080925910705078272;Muy negativo;0.05149864868334435
