username;date;0;00;text;geo;mentions;hashtags;id;permalink;sentimiento;rango
MarceloChile1;2019-10-25 14:12;0;0;"Gloria, Bachelet y Pinera compitieron en una eleccion (2006) y en ella gano Bachelet. En la siguiente eleccion (2010), Pinera gano la eleccion al ex Presidente de Chile (1994:2000), Eduardo Frei Ruiz:Tagle.";;;;"1187809242922864640";https://twitter.com/MarceloChile1/status/1187809242922864640;Muy negativo;0.033432958493356806
carvalho0504;2019-10-25 14:12;0;0;"Eva viajem pro Chile !!";;;;"1187809239651229697";https://twitter.com/carvalho0504/status/1187809239651229697;Neutral;0.0
VELASQUEZCARLO;2019-10-25 14:12;0;0;"What's going on in Chile?  ...";;;;"1187809234148384770";https://twitter.com/VELASQUEZCARLO/status/1187809234148384770;Neutral;0.0
sojo_raul;2019-10-25 14:12;0;0;"Tampoco vivieron el gobierno de Allende, miseria, hambre, escasez. Alli se originaron los cacerolazos, las amas de casa que no encontraban con que llenarlas comenzaron a golpearlas. Luego llego Pinochet y salvo a Chile, pero mato a un gentio. Esa deberia ser nuestra misma receta.";;;;"1187809229639426048";https://twitter.com/sojo_raul/status/1187809229639426048;Tendencia positiva;0.5549240209850252
RodrigoRoflin;2019-10-25 14:12;0;0;"Exatamente. As classes dominantes brasileiras conseguiram produzir um quadro de barbarie civilizacional transitando entre liberalismo e social:liberalismo. O Brasil nao vai virar o Chile, e sim a Namibia, a Guatemala ou a Africa do Sul, os campeoes de desigualdade.";;;;"1187809229492670465";https://twitter.com/RodrigoRoflin/status/1187809229492670465;Neutral;0.0
leoalmo;2019-10-25 14:12;0;0;"Si no sabes lo que pasa en Chile, no comente estupideces.";;;;"1187809225906577408";https://twitter.com/leoalmo/status/1187809225906577408;Muy negativo;0.008852684947246017
Justin551525;2019-10-25 14:12;0;0;"@ iconoalfano en nombre de mi mama y mio, desde Chile le digo que ud es una de las PEORES personas que ha pasado por la television, es venenosa, perdida, inmoral, amante de militares y poderosos, y se cree con moral para apuntar con el dedo, es ud una vieja miserable, MISERABLE.";;@ iconoalfano;;"1187809221523447809";https://twitter.com/Justin551525/status/1187809221523447809;Muy negativo;0.004144691849597962
maryalex98;2019-10-25 14:12;0;0;"Jair Bolsonaro califica protesta en Chile como acto terrorista :  via @ shareaholic";;@ shareaholic;;"1187809219518586882";https://twitter.com/maryalex98/status/1187809219518586882;Muy negativo;0.08903209764191171
OccuWorld;2019-10-25 14:12;0;0;"Chile Awakened: From Social Outburst to Popular Rebellion :awakened:from:social:outburst:to:popular:rebellion/ ...";;;;"1187809216515301376";https://twitter.com/OccuWorld/status/1187809216515301376;Tendencia positiva;0.31666666666666665
RSF_ES;2019-10-25 14:12;0;0;"# CHILE | @ RSF_ES expresa su gran preocupacion por el aumento de las agresiones contra la prensa -tanto nacional como extranjera- durante las recientes manifestaciones.  pic.twitter.com/QuScFBiyPT";;@ RSF_ES;# CHILE;"1187809213445263360";https://twitter.com/RSF_ES/status/1187809213445263360;Tendencia negativa;0.33316284892794873
playboy_rocksta;2019-10-25 14:12;0;0;"As manifestacoes no Chile tiveram toque de recolher por 15 dias e ate, escolas e voos cancelados, o exercito esta nas ruas devido a violencia nos protestos em massa liderados por jovens. Oficialmente as manifestacoes teriam comecado devido ao aumento no preco do metro";;;;"1187809212337922049";https://twitter.com/playboy_rocksta/status/1187809212337922049;Neutral;0.0
COBRESAL;2019-10-25 14:12;0;0;"YA CABRES DESDE LAS 17 HORAS A MARCHAR PARA MATAR EL MODELO QUE POR 30 ANOS NOSHA TENIDO SUMISOS Y DORMIDOS! DESPERTAMOS Y NO NOS DORMIREMOS MAS! CHILE DESPERTO! # ChileDespierto # LaMarchaMasGrande # CACEROLAZONACIONAL";;;# ChileDespierto # LaMarchaMasGrande # CACEROLAZONACIONAL;"1187809211746603009";https://twitter.com/COBRESAL/status/1187809211746603009;Neutral;0.0
thepablobustam;2019-10-25 14:12;0;0;"@ iamjohnoliver Hey, you should talk about what is happening in Chile, human rights abuses in what was called an oasis in Latin America";;@ iamjohnoliver;;"1187809207791357952";https://twitter.com/thepablobustam/status/1187809207791357952;Neutral;0.0
Blumysaure;2019-10-25 14:12;0;0;"CHICOS CHICOS hoy un gorila me dijo que lo que esta pasando en Chile es porque MADURO MANDO A VENEZOLANOS A INFILTRARSE ENTRE LA GENTE Y LES LLENE LA CABEZA DE "POPULISMO".";;;;"1187809207556493312";https://twitter.com/Blumysaure/status/1187809207556493312;Muy negativo;0.09250408945855387
vivifranc7;2019-10-25 14:12;0;0;"Hay muertos en Chile, asesinados porque estan los militares en las calles de nuestro pais!!!";;;;"1187809207472574469";https://twitter.com/vivifranc7/status/1187809207472574469;Tendencia negativa;0.35513530388576947
vane_pinto_u;2019-10-25 14:12;0;0;"El esoterismo no es una ciencia. Por favor si puede investigue para no quedar en ridiculo.";;;;"1187809205576708097";https://twitter.com/vane_pinto_u/status/1187809205576708097;Muy negativo;0.025642414769009723
albamaria777;2019-10-25 14:12;0;0;"!En la adversidad Chile ha encontrado solidaridad en el mundo y es una vuelta de mano ya que los Chilenos tambien hemos tendido la mano a quienes lo necesitan!";;;;"1187809204469489665";https://twitter.com/albamaria777/status/1187809204469489665;Tendencia positiva;0.575216110877009
ickse_wicasa;2019-10-25 14:12;0;0;"Diabolical Messiah : Demonic Weapons Against The Sacred Death Metal/Chile/2017  ...pic.twitter.com/m1rVQGtEwj";;;;"1187809204108546049";https://twitter.com/ickse_wicasa/status/1187809204108546049;Neutral;0.0
lauchaaromero;2019-10-25 14:12;0;0;"Esto no es chile muchachos no se equivoquen,nos diferenciamos del mundo porque la memoria no nos deja olvidar,al argentino le sobran pelotas para salir a la calle  ...";;;;"1187809202137419776";https://twitter.com/lauchaaromero/status/1187809202137419776;Tendencia negativa;0.3260185598823216
baberiot_;2019-10-25 14:12;0;0;"Le dije que no opinaba nada porque chile estaba en una dictadura y que lo menos importante eran este tipo de intervenciones que solo ofenden a gente moralista como el y empezo a atacarme :S";;;;"1187809199910215685";https://twitter.com/baberiot_/status/1187809199910215685;Muy negativo;0.003244240062983379
niett_niet45;2019-10-25 14:12;0;0;"Hola Chicas, yo vivi en Chile hasta el ano pasado, lo siento mucho por lo que esta pasando. No tengo mas que recuerdos maravillosos de Chile. Aprendi que los Chilenos saben como levantarse despues de un desastre. Animo todos";;;;"1187809194105327619";https://twitter.com/niett_niet45/status/1187809194105327619;Tendencia negativa;0.30801855535792444
frceamuena;2019-10-25 14:12;0;0;"Se viene una nueva era en Chile (1810,1833,1925,1973,2019)  ...";;;;"1187809193933312003";https://twitter.com/frceamuena/status/1187809193933312003;Tendencia positiva;0.6234864890749193
Saints_Chile;2019-10-25 14:12;0;1;"Drop Gunn !!!!";;;;"1187809190959570944";https://twitter.com/Saints_Chile/status/1187809190959570944;Neutral;0.0
LugerGR;2019-10-25 14:12;0;0;"Ya ni se que te estaba diciendo tio, asi que no puedo responder, solo me queda decirte que Chile es ele mejor pais de Latam";;;;"1187809187872542722";https://twitter.com/LugerGR/status/1187809187872542722;Muy negativo;0.03805078656425105
ColegioOsorno;2019-10-25 14:12;0;0;"Como Colegio de Enfermeras Regional Osorno # nomasmuertes colegiodeenfermeras @ regionalarica regionalrancagua @ regionalenfv @ RegionalSantia1 regionalpuertomontt viregional en Osorno, Chile  ...";;@ regionalarica @ regionalenfv @ RegionalSantia1;# nomasmuertes;"1187809180763049984";https://twitter.com/ColegioOsorno/status/1187809180763049984;Neutral;0.0
JeseRamirez8;2019-10-25 14:12;0;0;"# LaMarchaMasGrandeDeChile Pinera quedara en la historia como el peor presidente que tuvo Chile, se dejo de lado la buena politica para tener un administrador economico de un modelo fracasado,el capitalismo sin regulacion termina en el salvese quien pueda,eso se acabo Chile crecio";;;# LaMarchaMasGrandeDeChile;"1187809177579806721";https://twitter.com/JeseRamirez8/status/1187809177579806721;Muy negativo;0.03522388073264375
albatorresc12;2019-10-25 14:12;0;0;"Al chile jefa, si me hubiera abortado.";;;;"1187809176506044418";https://twitter.com/albatorresc12/status/1187809176506044418;Muy negativo;0.15552745055891623
ocab95;2019-10-25 14:12;0;0;"Aparecio calcinado el cuerpo del joven buscado desde el domingo en Chile :::judiciales/aparecio:calcinado:el:cuerpo:del:joven:buscado:desde:el:domingo:en:chile_a5db1f0228f70683b38db2206 ...";;;;"1187809176392744962";https://twitter.com/ocab95/status/1187809176392744962;Muy negativo;0.1639926484299649
PorritosLocosGD;2019-10-25 14:12;0;0;"PAIS: Bolivia, Chile, Venezuela, Paraguay y Republica Dominicana HORA: 5:00 P.M PAIS: Brasil, Argentina y Uruguay HORA: 6:00 P.M";;;;"1187809175864270848";https://twitter.com/PorritosLocosGD/status/1187809175864270848;Muy positivo;0.7193425454507574
radiohrn;2019-10-25 14:12;0;0;"# Internacional El numero de muertos en Chile subio este viernes a 19, cinco de ellos extranjeros, cuando se cumple una semana de protestas en las calles del pais contra el Gobierno de Sebastian Pinera.  pic.twitter.com/a9M5wBDuF2";;;# Internacional;"1187809173041496064";https://twitter.com/radiohrn/status/1187809173041496064;Tendencia positiva;0.6958770648121667
rcrg3;2019-10-25 14:12;0;0;"Exacto, he ahi donde esta el desarrollo anorado de chile, aqui el cancer economico se llama retail, que genera mas desigualdad y nulo desarrollo";;;;"1187809168041959426";https://twitter.com/rcrg3/status/1187809168041959426;Tendencia negativa;0.34773919612961834
cogoyazo;2019-10-25 14:12;0;0;"Que bueno el capitalinos, como en Chile....";;;;"1187809166523617280";https://twitter.com/cogoyazo/status/1187809166523617280;Tendencia positiva;0.5606992503804826
liexiou33;2019-10-25 14:12;0;0;"Esta Marcha es para MOYA! El Jil que apechuga como puede, se desloma toda su vida, paga cuanta W... le cobran y se jubila enfermo y en la miseria. Viva Chile!  ...";;;;"1187809165957312512";https://twitter.com/liexiou33/status/1187809165957312512;Muy negativo;0.05415863862067574
fragil_anon;2019-10-25 14:12;0;0;" ... / Good night. Prayers for Chile.";;;;"1187809163512025088";https://twitter.com/fragil_anon/status/1187809163512025088;Tendencia positiva;0.7
LesterBarrient5;2019-10-25 14:12;0;0;"Las manifestaciones en Chile ya se cobran 19 vidas el presidente Sebastian Pinera pidio perdon, pero los manifestantes quieren cambios de fondo, Pinera era conocido por pedir a la salida de los presidentes que cometian abusos de poder. Fotografia @ T13pic.twitter.com/X8Von7Tb6W";;@ T13pic;;"1187809163386200064";https://twitter.com/LesterBarrient5/status/1187809163386200064;Muy negativo;0.05715899717384621
OTCHolguin;2019-10-25 14:12;0;0;"Caos en Chile: Dia siete de Protesta Nacional ";;;;"1187809156683784192";https://twitter.com/OTCHolguin/status/1187809156683784192;Muy positivo;0.7663416013698817
thaislacaz;2019-10-25 14:12;0;0;"Manifestantes tentam invadir Congresso do Chile, edificio e evacuado :noticias/2019/10/25/manifestantes:tentam:invadir:congresso:do:chile:edificio:e:evacuado.htm ...";;;;"1187809152611082240";https://twitter.com/thaislacaz/status/1187809152611082240;Neutral;0.0
JeixonyHerndz;2019-10-25 14:12;0;0;"# DolarTrue 25/10/2019 03:07 PM Dolar en BsS : 24236.96 BTC Compra en BsS : 195,190,961 ::NUEVOS INDICADORES :: Euro : 27660.83 Peso Col : 0.15 Soles : 6256.22 Peso Chile : 37.7883";;;# DolarTrue;"1187809152128692224";https://twitter.com/JeixonyHerndz/status/1187809152128692224;Muy negativo;0.11955039797508335
johnnyryall123;2019-10-25 14:12;0;0;"@ Snailmailband i love this fucking album greetings from a fan In Chile Latin America pic.twitter.com/2nuYeWXuyv";;@ Snailmailband;;"1187809151105327105";https://twitter.com/johnnyryall123/status/1187809151105327105;Tendencia negativa;-0.04999999999999999
tiagoarno;2019-10-25 14:12;0;0;"Nao confio em general, mas acredito que o Comando Maluco foi colocado pra escanteio. Penso que as esquerdas vao fabricar um "Chile" aqui (mesma tatica de 2013), mas diferente de la, a "repressao" e feita pelas policias dos estados, entao nao cai diretamente na conta do Bonoro...";;;;"1187809146827083776";https://twitter.com/tiagoarno/status/1187809146827083776;Tendencia positiva;0.05000000000000002
Crosarionews;2019-10-25 14:12;0;0;"Tanto en Chile como en Puerto Rico fueron los estudiantes, los jovenes, quienes iniciaron las manifestaciones. En la Isla del Encanto le llaman la generacion del "yo no me dejo".";;;;"1187809143933022211";https://twitter.com/Crosarionews/status/1187809143933022211;Tendencia negativa;0.3858934858113196
gabymendez1313;2019-10-25 14:12;0;0;"yo como hija de comunistas digo lo mismo,el @ PCdeChile es la peor mierda que tiene un pais,son destruccion y dolor, @ sebastianpinera destruya ese cancer @ joseantoniokast @ tere_marinovic @ Ejercito_Chile en su mano esta nuestra patria porfavor # ayudeachile @ sebastianpinera";;@ PCdeChile @ sebastianpinera @ joseantoniokast @ tere_marinovic @ Ejercito_Chile @ sebastianpinera;# ayudeachile;"1187809142192459776";https://twitter.com/gabymendez1313/status/1187809142192459776;Muy negativo;0.004459236058287278
harryhit2;2019-10-25 14:12;0;0;"Los honorables apretaron cachete!!! Las ratas son las primeras que arrancan de un naufragio!!!";;;;"1187809138497204225";https://twitter.com/harryhit2/status/1187809138497204225;Muy negativo;0.03435004408693192
KeyonhaMo;2019-10-25 14:12;0;0;"Lmaooooo whew chile";;;;"1187809132113473537";https://twitter.com/KeyonhaMo/status/1187809132113473537;Neutral;0.0
HeritageParkRa1;2019-10-25 14:12;0;0;"Tony Tillman : Inspiration (feat. Truth Chiles)";;;;"1187809131102687235";https://twitter.com/HeritageParkRa1/status/1187809131102687235;Neutral;0.0
xc1433;2019-10-25 14:12;0;0;"Polo # Bienvenidos13, pregunta por que sueldos bajos y precios altos. Resp: Desde Lagos y Frei, promovieron apertura LIBRE COMERCIO de Chile al Mundo, con eso se IGUALO PRECIOS DE PRODUCTOS al 1er mundo, mientras ellos y su circulo forraban sus bolsillos y ctas. Igualdad decian.";;;# Bienvenidos13;"1187809130309996545";https://twitter.com/xc1433/status/1187809130309996545;Muy negativo;0.058634826451330016
Marisol47639711;2019-10-25 14:12;0;0;"@merluchile Ivan Moreira es un individuo Parasito Ignorante que no tiene historia educacional professional completa. Moreira es complice de Asesinos. Que puede aportar a Chile un Parasito ? Chilenos No perder el objetivo. Nueva Constitucion Hecha por Chilenos Unidos Accion Ahora  ...";;;;"1187809129080987648";https://twitter.com/Marisol47639711/status/1187809129080987648;Muy negativo;0.007486227781772744
samyjoshua;2019-10-25 14:12;0;0;"Gracias desde Chile por dar a conocer la lucha de toda la sociedad y terminen los abusos que vivimos dia a dia!!! Son 19 los muertos 5 por agentes del Estado";;;;"1187809127944392705";https://twitter.com/samyjoshua/status/1187809127944392705;Muy negativo;0.16730953018239497
LuluLaPequea1;2019-10-25 14:12;0;0;"el care tony";;;;"1187809126488903681";https://twitter.com/LuluLaPequea1/status/1187809126488903681;Neutral;0.0
AilsonReis;2019-10-25 14:12;0;0;"A experiencia neoliberal do Chile nao deu certo, Bolsonaro esta nos levando para o mesmo buraco.";;;;"1187809125440393216";https://twitter.com/AilsonReis/status/1187809125440393216;Neutral;0.0
by_gerardino;2019-10-25 14:12;0;0;"# FueraComunismoDeChile. Son ellos nacidos con el fusil. Es su esencia de vida. Cuando la paz reina, encuentran motivos, cuando no gobiernan encuentran motivos para saquear. Vital es unir a Chile haciendo mas justo el corte del "Chancho". # chanchomalcortado";;;# FueraComunismoDeChile # chanchomalcortado;"1187809124991590402";https://twitter.com/by_gerardino/status/1187809124991590402;Muy negativo;0.03955203304494892
17fortalezaerea;2019-10-25 14:12;0;0;"Pero lo justifican, los delincuentes tienen mas derechos que @ Ejercito_Chile y @ Carabdechile...este pais es al reves...y los derechos humanos de las victimas de estos criminales...se hace presente el @ inddhh en los funerales de compatriotas que aportan en esta nacion...???";;@ Ejercito_Chile @ Carabdechile @ inddhh;;"1187809123951403008";https://twitter.com/17fortalezaerea/status/1187809123951403008;Muy negativo;0.06467279383064135
hernanaroni3;2019-10-25 14:12;0;0;"Chile: Ninas aisladas presas sin agua o comida, abusos sexuales, torturas, muertes | Denuncian graves violaciones policiales a los derechos humanos  via @ Pagina12";;@ Pagina12;;"1187809119576776704";https://twitter.com/hernanaroni3/status/1187809119576776704;Muy negativo;0.0020573976546775473
SaezcarloAdolfo;2019-10-25 14:12;0;0;"Organizaciones de Derechos Humanos denuncian torturas, disparos a civiles y violencia sexual en Chile  ...";;;;"1187809108533141510";https://twitter.com/SaezcarloAdolfo/status/1187809108533141510;Muy negativo;0.009833978076032321
Madden_Chile;2019-10-25 14:12;0;0;"@ Zirksee can we see you anywhere in the vid? I didnt see you";;@ Zirksee;;"1187809103097319424";https://twitter.com/Madden_Chile/status/1187809103097319424;Neutral;0.0
Maya1972;2019-10-25 14:12;0;0;"Aumenta a 19 la cifra de muertos durante las protestas en Chile: :latina/201910251089103993:aumenta:a:19:la:cifra:de:muertos:en:chile:en:protestas/ ... via @ SputnikMundo";;@ SputnikMundo;;"1187809101176344581";https://twitter.com/Maya1972/status/1187809101176344581;Muy negativo;0.138318566035025
ericpischek;2019-10-25 14:12;0;0;"Sigan quemando todo, ya los grandes empresas financieras estan recomendando a sus clientes sacar el dinero de # Chile";;;# Chile;"1187809100119379969";https://twitter.com/ericpischek/status/1187809100119379969;Muy negativo;0.05829385362914133
flores_guerra;2019-10-25 14:12;0;0;"Chile: la elite y la teta :la:elite:y:la:teta#.XbNI:cOsd0Q.twitter ...";;;;"1187809099909664768";https://twitter.com/flores_guerra/status/1187809099909664768;Muy negativo;0.05905523679470237
mosco606;2019-10-25 14:12;0;0;"Wonder when this guy will ever surprise me with his  he is making a comparison between Uganda and Chile,Jeez what a pity.";;;;"1187809098697449472";https://twitter.com/mosco606/status/1187809098697449472;Tendencia negativa;-0.1
dylanctm00;2019-10-25 14:12;0;0;"La nina bonita ...";;;;"1187809098303234049";https://twitter.com/dylanctm00/status/1187809098303234049;Neutral;0.0
CristianSlater;2019-10-25 14:12;0;0;"Que potente que existian empresarios que pueden decir sin problema, soy dueno del agua de chile, soy dueno de la educacion y la salud";;;;"1187809096650678277";https://twitter.com/CristianSlater/status/1187809096650678277;Muy negativo;0.039364867929753564
astarot_73;2019-10-25 14:12;0;0;"Cualquier similitud con Chile es mera coincidencia. He usado Shazam para descubrir War Pigs, de Black Sabbath :pigs ...";;;;"1187809092846477313";https://twitter.com/astarot_73/status/1187809092846477313;Muy negativo;0.19391618207521227
Karla77228362;2019-10-25 14:12;0;0;"Yo no creo que haya que eliminarlos pero si creo que hay que bajar los valores";;;;"1187809089545478147";https://twitter.com/Karla77228362/status/1187809089545478147;Tendencia positiva;0.5518355871873648
solepatinoa;2019-10-25 14:12;0;0;"Chile";;;;"1187809088857661442";https://twitter.com/solepatinoa/status/1187809088857661442;Neutral;0.0
igbchile;2019-10-25 14:12;1;0;"No olvidemos que son Chilenos y que tienen necesidades. Si los discriminamos por los errores de sus padres en el pasado o en dias anteriores no corresponde. Debemos avanzar y tratar de salir de este desastre pero pacifica y constructivamente. Si # Enjoy ayudo es fantastico";;;# Enjoy;"1187809088354295808";https://twitter.com/igbchile/status/1187809088354295808;Tendencia positiva;0.5716685933553565
ArnaldoXII;2019-10-25 14:12;0;0;"RT: Viendo lo que pasa en Chile, probablemente los k buscarian alguna manera de echarle la culpa de todo a la vuelta al neoliberalismo cruel y lograr que los voten nuevamente porque con Cristina teniamos futbol para todos -- Coko Eche (CokoEche) October 25, 2019";;;;"1187809086643064832";https://twitter.com/ArnaldoXII/status/1187809086643064832;Muy negativo;0.03035202429112718
andreacarras;2019-10-25 14:12;0;0;"Hola.. la oficina de la florida atendera manana?";;;;"1187809082310352903";https://twitter.com/andreacarras/status/1187809082310352903;Tendencia negativa;0.31494086363989077
mastecote;2019-10-25 14:12;0;0;"en Santiago, Chile  ...";;;;"1187809071472111616";https://twitter.com/mastecote/status/1187809071472111616;Tendencia positiva;0.541333260777616
la_patilla;2019-10-25 14:12;0;0;"Carabineros sospechan que autos usados en los saqueos de Chile eran de narcotraficantes  "";;;;"1187809059350679553";https://twitter.com/la_patilla/status/1187809059350679553;Muy negativo;0.025307438205343907
Scarlevarino;2019-10-25 14:12;0;0;"Que ganas de estar en Santiago, grabando todo, fuerza, fuerza y mas fuerza Chile, que se acabe la monarquia economica y politica que tiene en la miseria a la sociedad. # LaMarchaMasGrandeDeChile Fuerza desde Lima";;;# LaMarchaMasGrandeDeChile;"1187809058612334597";https://twitter.com/Scarlevarino/status/1187809058612334597;Tendencia positiva;0.5610974908508014
favilar;2019-10-25 14:12;0;0;"O sea, aplicando ese razonamiento deberia solo financiar MSc en negocios (MBA,* # BecasChile no los financia*), o mineria, forestal, agro, o computacion? Cosas que aca creen que son lo UNICO necesario para que Chile avance. No habrian MSc en Cs Basicas o Sociales... @ InvesAyH";;@ InvesAyH;# BecasChile;"1187809051570249728";https://twitter.com/favilar/status/1187809051570249728;Muy negativo;0.05785396477758156
PSK_vialidad;2019-10-25 14:12;0;0;"BLOQUEO # NoticiasPSK CDMX Bloqueo sobre Republica de Brasil y Gonzalez Obregon, colonia Centro. en las oficinas de la SEP. Alternativa vial: Republica de Argentina o Republica de Chile.";;;# NoticiasPSK;"1187809050609754112";https://twitter.com/PSK_vialidad/status/1187809050609754112;Muy negativo;0.0024295495308914415
283025juntas;2019-10-25 14:11;0;0;"Impresionante,maravilloso, ese es mi Chile Lindo,por que nunca mas dejaremos que se nos pase por encima, nunca mas un golpe de estado,merecemos vivir en paz.";;;;"1187809042841907207";https://twitter.com/283025juntas/status/1187809042841907207;Tendencia positiva;0.5213248215561976
